0.	-152.1368407	-152.1368407	76.06842034999998	76.06842034999998	76.06842035	76.06842035	0.	2.9061956428878926	2.8988029858882447	-1.7499172242370058	-1.7483487361511854	-1.7475000000000003	-1.7459163309467896	-1.7443487400996833	-1.6061055085508238	1.1649081855464156	1.1643487400996821	1.1542667472144865	1.153614238348758
0.5	-152.37256132431472	-151.90494778532064	75.3679283578	75.83684079312067	76.30382761651471	76.7689123422	0.5	3.885637667160207	-3.137815859256416	-2.637763812069454	2.4421506431409727	2.259736097519532	-2.1089981169471335	-1.5419250070517199	1.399304527252416	-0.9441093910254073	0.6041639370484946	-0.33228356449104074	0.21190287871954877
1.	-152.61208604970818	-151.67690599621193	74.6674363656	75.60911236181194	76.54303898410821	77.4694043344	1.	5.091032707082841	-4.538666417791047	-3.7000936487271443	3.4609458466715632	-2.736431838517144	2.47419053418042	1.6166529067484776	-1.5634251454254018	1.068304521467227	-0.5933804088715438	-0.2777854933065685	-0.20134356351167795
1.5	-152.8553910848241	-151.45273854609337	73.9669443734	75.38525826949336	76.78603066142409	78.1698963266	1.5	6.379945010094352	-5.9398935411886455	-4.879121608063308	4.729961744802253	-3.608365964690099	2.714519248490979	2.4694517220065064	1.9001600064739084	-1.7346951032867035	-1.2824685734577974	-0.9710467831842156	0.3215538420027678
2.	-153.10245246524823	-151.23246843590934	73.2664523812	75.16530151710937	77.03277868404824	78.8703883188	2.	7.707970505440425	-7.341222211671896	-6.134467298911795	6.040564041757616	-4.681597411032098	3.871061791461472	3.0416854934690463	2.244938583212911	-2.0067529460838665	-1.894947359976472	-1.626659109838236	0.8794259221728892
2.5	-153.3532460631639	-151.01611844411227	72.565960389	74.94926488311225	77.28325892416389	79.570880311	2.5	9.057619218982612	-8.74259289640841	-7.436696954555395	7.377056551202019	-5.883503948322403	5.272373591873899	3.4141545786971266	2.6305938554481934	-2.4631266755906873	-2.3394127829022024	-2.1979574009062492	1.4114928624815095
3.	-153.60774759691392	-150.80371111659593	71.8654683968	74.73717091339596	77.53744710011392	80.2713723032	3.	10.420560696728463	-10.143985026310935	-8.767908843261129	8.7302698626693	-7.1584724282813035	6.6737469066334345	3.81292955972999	3.0419293109881935	-3.0001051855763174	-2.7330169359111443	-2.7028288927147703	1.9268809753062208
3.5	-153.86593264046343	-150.59526875658833	71.1649764046	74.52904191118832	77.79531878586343	80.9718642954	3.5	11.792285697542805	-11.545389588470364	-10.117655798876287	10.094724812019946	-8.474988681382522	8.075142249128067	4.228495809294464	-3.5189261916477372	3.469485138417222	-3.2269271796994294	-3.1072978031523015	2.431051536826142
4.	-154.12777663275705	-150.390813414511	70.4644844124	74.32489992691103	78.05684942035704	81.6723562876	4.	13.170127364920525	-12.946802005400572	-11.47974342875527	11.4670257433486	-9.816312796198673	9.476549298570156	4.655423032138248	-4.025466674762272	3.907583713209054	-3.7136255748801594	-3.5221499393958267	2.927391267206178
4.5	-154.39325488696517	-150.19036687781545	69.7639924202	74.12476674801549	78.32201431676519	82.3728482798	4.5	14.552402861276883	-14.348219703681133	-12.850368907591614	12.844986230236186	-11.173308134080475	10.877963550097082	5.090385259873286	-4.523489915531385	4.352770305558945	-4.193081463962679	-3.948121684751263	3.4180816025561596
5.	-154.66234259961394	-149.993950660804	69.063500428	73.92866388880401	78.59078867161391	83.073340272	5.	15.937996166860167	-15.74964112461732	14.22714723113232	-14.227106167077695	-12.54072263902596	12.27938260915544	5.531232801164909	-5.015411330888553	4.8028809471340095	-4.66811807492	-4.38221899019422	3.904578571276893
5.5	-154.93501485959334	-149.8015859944454	68.3630084358	73.73661258024542	78.86314757379334	83.7738322642	5.5	17.326137330271525	-17.151065268601027	15.612503388975144	-15.608349837563098	-13.915372381666511	13.680805056968214	5.976515861836763	-5.502832244715957	5.25651569420259	-5.140405550827881	-4.82233765038662	4.3878856015068575
6.	-155.21124665703982	-149.61329381619475	67.6625164436	73.54863375979474	79.1390660134398	84.4743242564	6.	18.716277725397347	-18.552491464879513	17.00034207292037	-16.99300198230754	-15.295232527847558	15.08222999078407	6.425222126043995	-5.9868486614110505	5.712740121950552	-5.610933187597308	-5.267018244487841	4.868714031434469
6.5	-155.49101289208744	-149.42909475982657	66.9620244514	73.36474806122655	79.41851889068747	85.1748162486	6.5	20.10801575428348	-19.95391924649794	18.390145419204366	-18.380289454373063	-16.678960894149228	16.48365680571912	6.876623944381817	-6.468232641682231	6.170912326469519	-6.080304856581279	-5.715227982749318	5.347580825974752
7.	-155.77428838348493	-149.249009145292	66.2615324592	73.184975804492	79.70148102428492	85.8753082408	7.	21.50105064421702	-21.355348278307236	19.781528769818895	-19.769653653786822	-18.065635654996083	17.885085080008096	7.330185232578766	-6.947542101431843	6.630579764648633	-6.548900641717884	-6.1662191597965315	5.824869998765016
7.5	-156.06104787707338	-149.07305696860962	65.561040467	73.00933698560962	79.98792716007335	86.575800233	7.5	22.895152657822507	-22.756778313492052	21.174200833978603	-21.160681772049635	-19.45460413714676	19.28651451002527	7.785502564220077	-7.425189383442247	7.091415901646707	-7.016966478751844	-6.6194387494533995	6.300872366642809
8.	-156.35126605412228	-148.9012578918002	64.8605484748	72.8378512666002	80.2778319793223	87.2762922252	8.	24.29014328479237	-24.15820916624829	22.567937213948095	-22.553062604504486	-20.845391967581534	20.687944871357896	8.242266678399076	-7.901485357772078	7.553180188811975	-7.484665399148988	-7.074469713073778	6.775811971019731
8.5	-156.6449175395197	-148.7336312328762	64.1600564826	72.67053796547621	80.5711701069197	87.9767842174	8.5	25.68588171560911	-25.559640694016554	23.962562385804866	-23.94655736864604	-22.23764644474152	22.089375994417814	8.700236616334	-8.376668557162429	8.01569210475779	-7.952107765695886	-7.530992049460964	7.249864062799813
9.	-156.94197690981372	-148.57019595589628	63.4595644904	72.50741604629627	80.86791611941369	88.6772762096	9.	27.08225538780739	-26.961072785585092	25.357937167268084	-25.340979953401412	-23.63110007960062	23.490807748588537	9.159221914327368	-8.850924900913355	8.47881390481817	-8.419369648721286	-7.988756366167556	7.72316761157978
9.5	-157.24241870110285	-148.4109706610956	62.7590724982	72.34850410929562	81.16804455290287	89.3777682018	9.5	28.47917324176491	-28.362505352917616	26.75394983005499	-26.73618325220973	-25.025546441101877	24.89224003159663	9.619070076392704	-9.32440134511328	8.942438900654583	-8.886504299310765	-8.447565567331521	8.19583417752097
10.	-157.54621741677266	-148.25597357510298	62.058580506	72.19382038110301	81.4715299107727	90.078260194	10.	29.876560820943023	-29.76393832541184	28.15050968455783	-28.13204951495231	-26.420823742191946	26.29367276219486	10.079657590338922	-9.797215519755023	9.4064833345821	-9.353549488349579	-8.90726191755438	8.667954315598315
10.5	-157.85334753507613	-148.10522254125547	61.3580885138	72.04338270505546	81.77834667127613	90.7787521862	10.5	31.274356653558744	-31.16537164578536	29.547542374202866	-29.528483412608683	-27.816803431043116	27.695105875007886	10.540883373163004	-10.269462656583247	9.870880641250537	-9.820532304358315	-9.367717740114966	9.139602273310588
11.	-158.16378351655612	-147.95873501002146	60.6575965216	71.89720853162146	82.08846929495611	91.4792441784	11.	32.672509540957414	-32.56680526707436	30.94498637302694	-30.925406969359866	-29.213382099330712	29.096539316827613	11.002663914032299	-10.741220651689042	10.33557732642746	-10.287472351954527	-9.82882861918595	9.610839487322751
11.5	-158.47749981130846	-147.8165280295437	59.9571045294	71.75531490894372	82.40187223190848	92.1797361706	11.5	34.070976498210925	-33.96823915040924	32.34279034374156	-32.3227558035119	-30.61047563796942	30.4979730439021	11.464929624181833	-11.212553820736202	10.800529961180697	-10.754383921921946	-10.290508357788834	10.081717221120412
12.	-158.7944708660837	-147.67861823631276	59.2566125372	71.61771847351278	82.71852992888375	92.8802281628	12.	35.46972117096105	-35.36967326334203	33.74091112030751	-33.72047630088797	-32.0080149463122	31.89940701992088	11.927622058431423	-11.683515722712272	11.265702958346019	-11.2212774870576	-10.752685186873745	10.55227857921899
12.5	-159.11467113122652	-147.5450218459823	58.556120545	71.4844354409823	83.03841683622653	93.580720155	12.5	36.86871260478936	-36.77110757857241	35.13931214993727	-35.118523462621965	-33.40594273471453	33.300841214494056	12.390691775240612	-12.154151309977173	11.731066906143647	-11.688160748123693	-11.2152988793083	11.022560062713076
13.	-159.4380750674518	-147.41575464433717	57.8556285528	71.3554815971372	83.3615074146518	94.2812121472	13.	38.26792427881274	-38.17254207296518	36.53796227732941	-36.51685924749566	-34.804211109399915	34.70227560199132	12.854096670716576	-12.624498584270798	12.196597304265769	-12.155039374731079	-11.678298527409977	11.492592783156825
13.5	-159.7646571524569	-147.29083197842562	57.1551365606	71.23087228902561	83.68777614185686	94.9817041394	13.5	39.667333339610096	-39.57397672678515	37.9368347867955	-37.91545128157833	-36.20277972553143	36.103710160644134	13.317800668675583	-13.094589885787245	12.66227359453832	-12.621917536305153	-12.141640813245024	11.962403418968755
14.	-160.09439188736883	-147.17026874786583	56.4546445684	71.11062241626585	84.01719751896887	95.6821961316	14.	41.066919988654355	-40.9754115230942	39.33590664081805	-39.31427184389461	-37.60161435870238	37.50514487184374	13.781772681176196	-13.564452906495394	13.128078409822262	-13.088798286658957	-12.605288649188608	12.432014975719564
14.5	-160.42725380302718	-147.05407939633886	55.7541525762	70.99474642253887	84.34974607682717	96.3826881238	14.5	42.466666988528424	-42.37684644727263	40.735157869720304	-40.71329706180359	-39.00068578846697	38.906579719587086	14.245985776637488	-14.034111493956463	13.593996986437231	-13.555683845214546	-13.06921009974224	12.901447395545903
15.	-160.7632174661009	-146.94227790327741	55.053660584	70.88325828727744	84.68539638210093	97.083180116	15.	43.86655926189615	-43.77828148663552	42.13457107866746	-42.112506267325855	-40.399968917306914	40.30801469003619	14.710416508806382	-14.50358629435278	14.060016700404233	-14.022575804433448	-13.533377519171648	13.370718049415707
15.5	-161.1022574850412	-146.8348777757624	54.3531685918	70.77617151756243	85.02412304324118	97.7836721082	15.5	45.26658356352282	-45.17971663012266	43.53413104656134	-43.51188147816425	-41.799442069160584	41.70944977116324	15.175044371472325	-14.972895270946037	14.526126698367449	-14.489475284014826	-13.997766856320302	13.839842137641487
16.	-161.4443485158686	-146.73189204063678	53.6526765996	70.67349914023679	85.36590071626863	98.4841641004	16.	46.66672821027953	-46.58115186804664	44.933824397490774	-44.91140697618421	-43.19908642627855	43.11088495246368	15.63985135230697	-15.442054125172687	14.992317601580675	-14.95638304632605	-14.462357090062593	14.308833017949098
16.5	-161.7894652677965	-146.63333323684762	52.9521846074	70.57525369424759	85.71070411039648	99.1846560926	16.5	48.066982857516585	-47.98258719188599	46.33363932990416	-46.31106896269561	-44.598885573632835	44.51232022472255	16.10482156545088	-15.9110766410137	15.458581266763543	-15.423299583352325	-14.927129767688331	14.777702475911052
17.	-162.13758250869006	-146.53921340802628	52.2516926152	70.48144722322628	86.05850799349008	99.8851480848	17.	49.467338312775674	-49.38402259411506	47.733565392033235	-47.71085527472567	-45.99882512768175	45.9137555798222	16.56994094711457	-16.379974968433903	15.924910591580966	-15.890225182554202	-15.392068625014748	15.246460949198722
17.5	-162.48867507036292	-146.44954409531692	51.551200623	70.3920912683169	86.40928719736291	100.585640077	17.5	50.86778637976493	-50.7854580680625	49.133593294623275	-49.11075515007846	-47.39889243183261	47.315191010583455	17.035197001950813	-16.84875985808361	16.391299355402285	-16.357159976989056	-15.857159271861489	15.71511771458293
18.	-162.8427178537109	-146.36433633046232	50.8507086308	70.30719686126234	86.76301662291087	101.2861320692	18.	52.26831972701388	-52.186893607793294	50.533714753947976	-50.51075903168384	-48.79907630504213	48.71662651063403	17.500578590595776	-17.317440856749453	16.85774208815237	-16.82410398361323	-16.322388930157324	16.18368104469526
18.5	-163.19968583368524	-146.28360062915746	50.1502166386	70.22677451775745	87.11967124508529	101.9866240614	18.5	53.668931776771586	-53.5883292080101	51.933922359553314	-51.910858403792666	-50.19936683305297	50.11806207429783	17.966075750797188	-17.786026470991768	17.324233961682616	-17.29105713265141	-16.787746214699915	16.652158340096275
19.	-163.55955406410578	-146.2073469846789	49.4497246464	70.1508342310789	87.47922611770582	102.6871160536	19.	55.06961661059945	-54.98976486396959	53.334209462309616	-53.311045654138894	-51.59975519406954	51.51949769650245	18.43167954609966	-18.254524304840253	17.790770699309515	-17.75801929017631	-17.253220948691485	17.120556241065334
19.5	-163.9222976823152	-146.13558486179977	48.7492326542	70.07938546599978	87.8416563781152	103.3876080458	19.5	56.47036888880429	-56.39120057141203	54.734570079229606	-54.71131395739859	-53.000233512427414	52.920933372701214	18.8973819372628	-18.722941176215066	18.257348500098217	-18.224990275501717	-17.718804007790165	17.588880722648877
20.	-164.28789191367648	-146.06832319099803	48.048740662	70.01243715299803	88.20693725167646	104.088100038	20.	57.87118378140118	-57.792636326501054	56.134998812197935	-56.11165717620747	-54.40079473515251	54.3223690988065	19.363175672529163	-19.19128321580635	18.723963975181395	-18.691969874594353	-18.18448718767105	18.057137175816653
