-1.5	0.0
-1.2	0.0

-0.3	0.0
0.0	0.0
0.0	1.0
4.54	1.0

5.50	1.0
7.0	1.0
7.0	0.0
7.25	0.0

8.15	0.0
8.5	0.0
