-1.5	0.0
-1.2	0.0

-0.3	0.0
0.0	0.0
0.0	1.0
4.54	1.0

5.50	1.0
7.50	1.0
7.50	0.0
7.55	0.0

8.45	0.0
8.5	0.0
