100.000000	989.064000	0.104789		100.000000	988.812000	0.037590	
150.000000	994.906500	0.017500		150.000000	993.854500	0.135995	
200.000000	999.755500	0.073493		200.000000	999.453800	0.215792	
250.000000	1004.937500	0.010735		250.000000	1004.823500	0.016132	
300.000000	1009.973500	0.176639		300.000000	1009.946800	0.172773	
350.000000	1015.605750	0.188730		350.000000	1015.747400	0.045588	
400.000000	1020.927750	0.014131		400.000000	1020.613000	0.002944	
450.000000	1026.562200	0.021217		450.000000	1026.011000	0.014940	
500.000000	1032.063667	0.023200		500.000000	1031.576400	0.013544	
