100.000000	248.146667	0.019905		100.000000	246.260250	0.018673	
150.000000	253.621000	0.022000		150.000000	252.509250	0.042322	
200.000000	259.302000	0.010512		200.000000	258.702000	0.052111	
250.000000	264.954000	0.009247		250.000000	265.094250	0.009417	
300.000000	270.896750	0.019110		300.000000	271.266400	0.042570	
350.000000	276.719750	0.016902		350.000000	277.405600	0.027572	
400.000000	282.578000	0.009823		400.000000	283.750000	0.009899	
450.000000	288.321200	0.029417		450.000000	289.846600	0.018554	
500.000000	294.040500	0.024213		500.000000	295.940000	0.014213	
