Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 51.2 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    8.820766e-005	     3.32646e-007	        -81.08981
             64	    7.449968e-005	    8.221991e-005	        -79.09731
            128	    2.471957e-005	    2.077685e-005	        -89.81826
            192	    5.698354e-005	    6.974622e-005	        -80.90891
            256	    1.437953e-005	    2.205029e-005	        -91.59275
            320	      9.6341e-006	    1.178587e-005	        -96.35031
            384	    1.114474e-005	    1.365434e-005	        -95.07734
            448	    1.838656e-005	    2.036821e-005	        -91.23245
            512	    1.159002e-005	    1.136453e-005	         -95.7925
            576	    6.212341e-006	    1.337492e-005	        -96.62577
            640	    1.572838e-005	    1.853472e-005	        -92.28473
            704	    7.145897e-006	    8.679748e-006	        -98.98247
            768	    6.374533e-006	    6.800441e-006	        -100.6108
            832	    3.758699e-006	     4.80262e-006	        -104.2954
            896	    9.946054e-006	    8.094053e-006	        -97.83999
            960	    5.731096e-006	    5.940279e-006	        -101.6665
           1024	    2.289348e-005	    9.760995e-006	        -92.08037
           1088	    3.194619e-006	    6.522387e-006	         -102.778
           1152	    5.719515e-006	     7.05467e-006	        -100.8364
           1216	    3.839354e-006	    4.760265e-006	        -104.2712
           1280	    4.211352e-006	    3.595106e-006	        -105.1342
           1344	    3.792081e-006	    3.785455e-006	        -105.4197
           1408	    3.676088e-006	    6.901128e-006	        -102.1368
           1472	     2.91714e-006	     6.64753e-006	        -102.7819
           1536	    4.450317e-006	    4.518793e-006	        -103.9551
           1600	    3.913481e-006	    3.984566e-006	        -105.0596
           1664	    4.392747e-006	    4.229432e-006	        -104.2964
           1728	    3.533034e-006	    5.117383e-006	        -104.1263
           1792	    2.832476e-006	    3.123357e-006	        -107.5011
           1856	    3.857039e-006	    5.910084e-006	        -103.0272
           1920	    3.940113e-006	    3.972162e-006	        -105.0442
           1984	    4.461337e-006	    6.756861e-006	        -101.8337
           2048	    3.290833e-005	    5.543081e-006	        -89.53238
