51328 3.01563e-06
51456 2.21689e-06
51584 2.16551e-06
51712 2.72267e-06
51840 1.68568e-06
51968 2.11687e-06
52096 2.11748e-06
52224 1.96613e-06
52352 2.25928e-06
52480 2.44532e-06
52608 2.20252e-06
52736 3.39109e-06
52864 2.84795e-06
52992 2.69226e-06
53120 2.11401e-06
53248 2.05905e-06
53376 2.33133e-06
53504 2.46139e-06
53632 1.98428e-06
53760 1.68188e-06
53888 2.37022e-06
54016 1.43403e-06
54144 1.63723e-06
54272 1.67867e-06
54400 2.03547e-06
54528 1.88787e-06
54656 1.66807e-06
54784 2.16005e-06
54912 1.50963e-06
55040 2.11705e-06
55168 1.89072e-06
55296 1.98024e-06
55424 1.81306e-06
55552 1.71071e-06
55680 2.64082e-06
55808 1.58797e-06
55936 1.94244e-06
56064 1.66005e-06
56192 1.70022e-06
56320 1.39391e-06
56448 1.94909e-06
56576 1.74575e-06
56704 1.49453e-06
56832 1.37892e-06
56960 1.98612e-06
57088 1.45465e-06
57216 1.48635e-06
57344 1.98293e-06
57472 1.49105e-06
57600 1.75034e-06
57728 1.28698e-06
57856 1.57432e-06
57984 1.25804e-06
58112 1.7331e-06
58240 1.43571e-06
58368 1.30946e-06
58496 1.36801e-06
58624 1.51656e-06
58752 2.37138e-06
58880 1.38324e-06
59008 1.547e-06
59136 1.61063e-06
59264 1.44027e-06
59392 1.38832e-06
59520 1.49588e-06
59648 1.52827e-06
59776 1.7344e-06
59904 1.18827e-06
60032 1.51839e-06
60160 1.74093e-06
60288 1.26526e-06
60416 1.22756e-06
60544 1.58152e-06
60672 1.16617e-06
60800 1.34947e-06
60928 1.43053e-06
61056 1.43573e-06
61184 1.0604e-06
61312 1.33435e-06
61440 1.43437e-06
61568 1.41213e-06
61696 1.45772e-06
61824 1.49219e-06
61952 1.24153e-06
62080 1.49806e-06
62208 1.34353e-06
62336 1.27241e-06
62464 1.36632e-06
62592 1.43703e-06
62720 1.41867e-06
62848 1.16495e-06
62976 1.24993e-06
63104 1.17578e-06
63232 1.08521e-06
63360 1.32022e-06
63488 1.31365e-06
63616 1.12201e-06
63744 1.16371e-06
63872 1.18152e-06
64000 1.36946e-06
64128 1.28645e-06
64256 1.31145e-06
64384 1.27412e-06
64512 1.32019e-06
64640 1.44532e-06
64768 1.28287e-06
64896 1.51141e-06
65024 1.49048e-06
65152 1.04986e-06
65280 9.88597e-07
65408 1.1465e-06
65536 1.17298e-06
65664 1.10306e-06
65792 1.28676e-06
65920 1.27878e-06
66048 1.22129e-06
66176 1.26722e-06
66304 1.43192e-06
66432 1.25091e-06
66560 1.20446e-06
66688 1.30836e-06
66816 1.12428e-06
66944 1.31091e-06
67072 1.09455e-06
67200 1.31315e-06
67328 1.11836e-06
67456 1.06824e-06
67584 1.11221e-06
67712 1.2048e-06
67840 1.11875e-06
67968 1.14196e-06
68096 1.24577e-06
68224 1.16473e-06
68352 8.88807e-07
68480 1.1534e-06
68608 1.1024e-06
68736 1.13779e-06
68864 1.32734e-06
68992 1.31761e-06
69120 1.28144e-06
69248 1.0479e-06
69376 1.00289e-06
69504 1.07594e-06
69632 1.04245e-06
69760 1.02899e-06
69888 9.00721e-07
70016 1.05577e-06
70144 1.14901e-06
70272 1.10338e-06
70400 1.22451e-06
70528 1.12508e-06
70656 8.85899e-07
70784 1.07836e-06
70912 1.11697e-06
71040 1.12415e-06
71168 1.1787e-06
71296 1.01477e-06
71424 1.00375e-06
71552 1.02392e-06
71680 1.00102e-06
71808 1.14842e-06
71936 7.97509e-07
72064 8.50062e-07
72192 9.23296e-07
72320 1.38666e-06
72448 1.18072e-06
72576 8.82536e-07
72704 9.64379e-07
72832 1.19583e-06
72960 9.5904e-07
73088 1.15572e-06
73216 9.82136e-07
73344 1.05834e-06
73472 9.53251e-07
73600 1.0106e-06
73728 1.06299e-06
73856 1.30263e-06
73984 1.0131e-06
74112 1.04807e-06
74240 9.85132e-07
74368 9.79042e-07
74496 9.4724e-07
74624 9.66438e-07
74752 1.13665e-06
74880 9.46312e-07
75008 1.13211e-06
75136 8.55828e-07
75264 8.7139e-07
75392 1.04084e-06
75520 1.02406e-06
75648 9.17542e-07
75776 1.22237e-06
75904 8.75474e-07
76032 1.08384e-06
76160 1.10473e-06
76288 8.83963e-07
76416 8.25388e-07
76544 1.15629e-06
76672 1.10224e-06
76800 1.3971e-06
76928 2.1399e-06
77056 1.30197e-06
77184 1.08667e-06
77312 8.79452e-07
77440 6.74206e-07
77568 9.14395e-07
77696 8.98406e-07
77824 1.14893e-06
77952 1.37186e-06
78080 1.16777e-06
78208 9.1504e-07
78336 1.22028e-06
78464 8.55243e-07
78592 8.09237e-07
78720 9.10091e-07
78848 9.63972e-07
78976 9.91178e-07
79104 1.13199e-06
79232 9.05097e-07
79360 7.65904e-07
79488 8.89832e-07
79616 7.8093e-07
79744 7.36628e-07
79872 9.53268e-07
80000 9.01437e-07
80128 9.56406e-07
80256 8.18666e-07
80384 8.24802e-07
80512 7.27448e-07
80640 9.12177e-07
80768 7.70512e-07
80896 8.58127e-07
81024 7.99611e-07
81152 9.24091e-07
81280 9.08588e-07
81408 9.50298e-07
81536 9.68029e-07
81664 7.60775e-07
81792 8.08684e-07
81920 9.08349e-07
82048 9.58103e-07
82176 8.23193e-07
82304 8.26104e-07
82432 9.34344e-07
82560 8.55079e-07
82688 8.7859e-07
82816 8.45704e-07
82944 1.02188e-06
83072 8.56228e-07
83200 8.06667e-07
83328 9.40461e-07
83456 7.59497e-07
83584 9.4115e-07
83712 1.07403e-06
83840 9.09985e-07
83968 7.8797e-07
84096 9.11142e-07
84224 9.48628e-07
84352 9.24471e-07
84480 8.09434e-07
84608 9.01155e-07
84736 9.71998e-07
84864 8.61776e-07
84992 1.0008e-06
85120 7.99266e-07
85248 8.58032e-07
85376 9.35122e-07
85504 9.16278e-07
85632 9.36254e-07
85760 7.03876e-07
85888 9.81933e-07
86016 9.41619e-07
86144 8.38453e-07
86272 8.0975e-07
86400 8.33688e-07
86528 6.84127e-07
86656 6.95573e-07
86784 7.96441e-07
86912 8.44249e-07
87040 7.16763e-07
87168 1.07615e-06
87296 7.48673e-07
87424 9.11514e-07
87552 7.60914e-07
87680 1.28623e-06
87808 7.96574e-07
87936 9.9626e-07
88064 6.54995e-07
88192 8.84405e-07
88320 8.33166e-07
88448 8.04264e-07
88576 8.60306e-07
88704 7.27259e-07
88832 7.21284e-07
88960 7.45245e-07
89088 7.338e-07
