Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 12.8 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0001841845	    6.945907e-007	        -74.69488
             16	    1.576505e-005	    8.451349e-006	        -94.94901
             32	     1.84751e-005	     6.69767e-006	        -94.13201
             48	    2.950366e-005	    2.268749e-005	        -88.58492
             64	    5.925871e-005	    7.159677e-005	        -80.63602
             80	     1.21433e-005	    1.979574e-005	        -92.68144
             96	    8.187963e-006	    1.248991e-005	        -96.51617
            112	    8.687197e-006	    1.326393e-005	        -95.99636
            128	    9.168575e-006	    1.310007e-005	        -95.92313
            144	    8.286057e-006	    1.448192e-005	        -95.55354
            160	    1.208297e-005	    1.600948e-005	        -93.95448
            176	    5.882694e-005	    6.588236e-005	        -81.07845
            192	    2.042233e-005	    1.982785e-005	        -90.91399
            208	    1.123417e-005	    9.072543e-006	        -96.80857
            224	     7.55325e-006	    5.260867e-006	        -100.7197
            240	    8.334668e-006	    6.889207e-006	        -99.32082
            256	    4.623458e-006	     3.31347e-006	        -104.9005
            272	    5.284522e-006	    3.105045e-006	        -104.2519
            288	    6.887778e-006	    2.747774e-006	         -102.597
            304	    6.566314e-006	    6.940555e-006	        -100.3959
            320	    2.977335e-006	    2.816902e-006	         -107.747
            336	    3.370873e-006	    3.425935e-006	        -106.3639
            352	    4.244939e-006	    4.540722e-006	        -104.1299
            368	    4.200603e-006	    6.081839e-006	        -102.6254
            384	    3.739101e-006	    3.567979e-006	         -105.733
            400	    4.399988e-006	    5.205263e-006	        -103.3297
            416	    2.292475e-005	    2.452938e-005	        -89.47986
            432	    8.031207e-006	    8.014946e-006	        -98.90288
            448	    4.129085e-006	    5.437377e-006	        -103.3148
            464	    3.346597e-006	    3.861334e-006	         -105.832
            480	    4.374713e-006	    4.941656e-006	        -103.6093
            496	    3.846186e-006	     2.80615e-006	        -106.4459
            512	    3.975976e-006	    2.570575e-006	        -106.4944
            528	    3.259851e-006	    2.932665e-006	        -107.1609
            544	    5.433627e-006	    6.342745e-006	        -101.5643
            560	    1.956847e-006	    3.260517e-006	        -108.3983
            576	    2.128116e-006	     2.70179e-006	        -109.2707
            592	    3.404423e-006	    2.615563e-006	        -107.3445
            608	    3.372929e-006	    2.785571e-006	        -107.1815
            624	    3.419498e-006	    2.967373e-006	        -106.8828
            640	    3.327926e-006	    4.038968e-006	        -105.6243
            656	    1.446919e-005	    1.726175e-005	        -92.94714
            672	    5.062499e-006	    3.853709e-006	        -103.9276
            688	    2.191804e-006	    2.541852e-006	        -109.4827
            704	    2.511624e-006	    2.715469e-006	        -108.6385
            720	    3.167722e-006	    2.572713e-006	         -107.785
            736	    1.567348e-006	    2.077392e-006	        -111.6927
            752	    1.996458e-006	    2.456606e-006	         -109.991
            768	    3.007813e-006	     2.36388e-006	        -108.3461
            784	    3.135175e-006	    4.260794e-006	         -105.531
            800	    2.041196e-006	    2.271903e-006	        -110.3021
            816	    1.680165e-006	    2.354364e-006	        -110.7748
            832	    2.006862e-006	    2.909886e-006	        -109.0327
            848	    1.531971e-006	    2.153031e-006	        -111.5599
            864	    2.428895e-006	    2.129346e-006	        -109.8156
            880	    2.629682e-006	    1.915899e-006	        -109.7527
            896	     6.05506e-006	    7.470825e-006	        -100.3397
            912	    3.230025e-006	    2.354111e-006	        -107.9656
            928	    1.930548e-006	     1.75217e-006	        -111.6768
            944	    2.220312e-006	     2.00412e-006	        -110.4836
            960	     2.38697e-006	    2.618562e-006	         -109.012
            976	    1.580147e-006	    1.906819e-006	        -112.1234
            992	    1.761098e-006	    1.144039e-006	        -113.5553
           1008	    1.839153e-006	    1.804846e-006	        -111.7784
           1024	    2.084463e-005	    1.548455e-005	        -91.71166
           1040	    1.144994e-006	     2.52195e-006	        -111.1513
           1056	    1.435934e-006	    2.080028e-006	        -111.9461
           1072	    1.659099e-006	    1.540769e-006	        -112.9017
           1088	    1.981073e-006	    1.532107e-006	        -112.0259
           1104	    1.949966e-006	    2.134697e-006	        -110.7783
           1120	    2.025389e-006	    2.165462e-006	        -110.5594
           1136	     5.78694e-006	    5.939606e-006	        -101.6262
           1152	    2.756725e-006	    1.806827e-006	          -109.64
           1168	    1.800053e-006	    1.546493e-006	        -112.4935
           1184	     1.80217e-006	    1.160022e-006	        -113.3786
           1200	    1.639159e-006	    1.353344e-006	        -113.4502
           1216	    1.603258e-006	    1.603602e-006	        -112.8887
           1232	    1.348745e-006	    1.722985e-006	        -113.1986
           1248	    2.100673e-006	    1.737927e-006	        -111.2882
           1264	    2.278485e-006	    1.904348e-006	        -110.5463
           1280	    1.430629e-006	    1.325205e-006	        -114.1989
           1296	    2.049138e-006	    1.649362e-006	        -111.5993
           1312	    2.247515e-006	    2.275633e-006	        -109.9013
           1328	    1.722035e-006	     2.06568e-006	        -111.4072
           1344	    2.169962e-006	    1.825002e-006	        -110.9478
           1360	    2.093201e-006	    2.238658e-006	        -110.2719
           1376	    4.681423e-006	    5.133063e-006	        -103.1638
           1392	    1.866814e-006	    2.353623e-006	        -110.4458
           1408	    1.179936e-006	    1.688889e-006	        -113.7216
           1424	    1.277798e-006	    1.392964e-006	        -114.4695
           1440	    1.622992e-006	    1.868486e-006	        -112.1287
           1456	    1.579205e-006	    1.499967e-006	        -113.2387
           1472	    1.656365e-006	    1.953534e-006	        -111.8311
           1488	    2.686054e-006	    2.155121e-006	        -109.2594
           1504	    4.507191e-006	    4.996168e-006	        -103.4413
           1520	    2.233317e-006	    2.149144e-006	        -110.1743
           1536	    2.860418e-006	    1.862413e-006	        -109.3365
           1552	    1.553746e-006	    1.183298e-006	        -114.1858
           1568	    1.790372e-006	    1.696317e-006	        -112.1589
           1584	      1.4478e-006	    1.276157e-006	        -114.2891
           1600	     2.31499e-006	    1.180051e-006	        -111.7059
           1616	    3.253071e-006	    3.183021e-006	        -106.8373
           1632	    1.918456e-006	    2.168399e-006	        -110.7663
           1648	    2.548623e-006	    1.897725e-006	        -109.9581
           1664	     1.96519e-006	     2.16369e-006	        -110.6836
           1680	    1.774866e-006	    1.648916e-006	        -112.3143
           1696	    1.682588e-006	    1.777911e-006	        -112.2242
           1712	    1.593455e-006	    1.445483e-006	        -113.3456
           1728	    1.628131e-006	    2.067672e-006	        -111.5951
           1744	    2.880663e-006	    3.669548e-006	        -106.6227
           1760	    1.679503e-006	    1.355717e-006	        -113.3174
           1776	    1.324142e-006	    1.454681e-006	        -114.1235
           1792	    1.235385e-006	    1.613643e-006	        -113.8405
           1808	    1.904658e-006	    1.789106e-006	        -111.6567
           1824	    1.208343e-006	    1.548134e-006	        -114.1377
           1840	    1.673651e-006	    1.575319e-006	        -112.7714
           1856	    3.750665e-006	    3.381596e-006	        -105.9341
           1872	    1.756499e-006	    2.027425e-006	        -111.4292
           1888	    1.874246e-006	     1.45275e-006	        -112.5001
           1904	    1.243833e-006	     1.87227e-006	        -112.9649
           1920	    2.511232e-006	    1.880648e-006	        -110.0687
           1936	    2.348112e-006	    1.573369e-006	         -110.975
