0 8.82083e-05
64 1.3869e-05
128 4.03643e-06
192 1.12581e-05
256 3.29057e-06
320 1.9028e-06
384 2.20315e-06
448 3.42995e-06
512 2.02901e-06
576 1.84341e-06
640 3.0386e-06
704 1.40536e-06
768 1.16512e-06
832 7.62325e-07
896 1.60291e-06
960 1.03178e-06
1024 3.11094e-06
1088 9.0784e-07
1152 1.13524e-06
1216 7.64453e-07
1280 6.92146e-07
1344 6.69766e-07
1408 9.77395e-07
1472 9.07429e-07
1536 7.92788e-07
1600 6.98124e-07
1664 7.62236e-07
1728 7.77315e-07
1792 5.27054e-07
1856 8.82166e-07
1920 6.99359e-07
1984 1.0121e-06
2048 4.17149e-06
2112 8.17225e-07
2176 7.42795e-07
2240 1.65058e-06
2304 7.93348e-07
2368 8.69824e-07
2432 9.13995e-07
2496 9.45475e-07
2560 1.27309e-06
2624 9.03456e-07
2688 6.90027e-07
2752 6.99408e-07
2816 7.66504e-07
2880 6.38867e-07
2944 7.86166e-07
3008 4.73883e-07
3072 2.06641e-06
3136 4.29024e-07
3200 8.265e-07
3264 6.7198e-07
3328 6.90634e-07
3392 5.60201e-07
3456 5.79962e-07
3520 5.90794e-07
3584 4.79231e-07
3648 7.2213e-07
3712 4.95247e-07
3776 8.69494e-07
3840 2.41995e-07
3904 4.42261e-07
3968 3.118e-07
4032 3.51034e-07
4096 5.56765e-07
4160 4.3064e-07
4224 3.81468e-07
4288 2.67574e-07
4352 3.07853e-07
4416 3.17035e-07
4480 4.03738e-07
4544 3.33539e-07
4608 3.7052e-07
4672 3.4596e-07
4736 2.6275e-07
4800 2.4906e-07
4864 2.3668e-07
4928 2.24981e-07
4992 3.08156e-07
5056 2.23332e-07
5120 3.09027e-07
5184 2.24707e-07
5248 2.18583e-07
5312 2.09014e-07
5376 1.94934e-07
5440 2.0995e-07
5504 2.33045e-07
5568 1.83969e-07
5632 2.0961e-07
5696 2.18381e-07
5760 1.56048e-07
5824 1.97155e-07
5888 1.46609e-07
5952 2.10244e-07
6016 2.26999e-07
6080 1.87531e-07
6144 2.5799e-07
6208 1.95652e-07
6272 2.00246e-07
6336 1.9881e-07
6400 1.94768e-07
6464 1.83159e-07
6528 2.13211e-07
6592 2.40755e-07
6656 2.03743e-07
6720 1.70311e-07
6784 1.83535e-07
6848 2.0058e-07
6912 2.49069e-07
6976 1.64611e-07
7040 2.92615e-07
7104 2.09861e-07
7168 2.88703e-07
7232 2.02019e-07
7296 2.59381e-07
7360 3.06631e-07
7424 3.46488e-07
7488 2.99341e-07
7552 4.44643e-07
7616 5.30654e-07
7680 1.01134e-06
7744 6.83148e-07
7808 1.56424e-06
7872 5.03781e-07
7936 4.32865e-07
8000 8.79962e-07
8064 2.4134e-06
8128 6.51853e-07
8192 1.32625e-06
8256 9.27344e-07
8320 6.57035e-07
8384 6.08045e-07
8448 5.52417e-07
8512 4.52006e-07
8576 6.29385e-07
8640 4.85922e-07
8704 6.2135e-07
8768 3.99776e-07
8832 5.97552e-07
8896 4.82847e-07
8960 7.74455e-07
9024 4.77264e-07
9088 7.50864e-07
9152 6.10045e-07
9216 9.71694e-07
9280 7.49932e-07
9344 9.39639e-07
9408 1.0001e-06
9472 8.46479e-07
9536 1.2779e-06
9600 1.19382e-06
9664 1.31559e-06
9728 9.98971e-07
9792 1.48905e-06
9856 1.09805e-06
9920 1.25245e-06
9984 8.35854e-07
10048 9.10266e-07
10112 7.38817e-07
10176 6.86435e-07
10240 6.5481e-07
10304 4.51439e-07
10368 4.33604e-07
10432 5.03729e-07
10496 3.30801e-07
10560 3.71345e-07
10624 4.21875e-07
10688 3.16311e-07
10752 2.67186e-07
10816 2.85074e-07
10880 3.38221e-07
10944 2.74582e-07
11008 2.38059e-07
11072 2.43069e-07
11136 1.97526e-07
11200 2.1228e-07
11264 2.33246e-07
11328 1.78281e-07
11392 1.6741e-07
11456 1.56865e-07
11520 1.56089e-07
11584 1.66245e-07
11648 1.57482e-07
11712 1.94936e-07
11776 2.02819e-07
11840 2.02263e-07
11904 1.8868e-07
11968 1.77767e-07
12032 1.62141e-07
12096 1.65602e-07
12160 1.70264e-07
12224 1.80586e-07
12288 2.4734e-07
12352 1.79745e-07
12416 1.47944e-07
12480 1.48545e-07
12544 1.46104e-07
12608 1.90613e-07
12672 1.49829e-07
12736 1.47181e-07
12800 1.83239e-07
12864 1.31448e-07
12928 1.6572e-07
12992 1.92779e-07
13056 1.98146e-07
13120 1.90509e-07
13184 1.65002e-07
13248 1.74129e-07
13312 1.56904e-07
13376 1.58944e-07
13440 1.64272e-07
13504 1.67844e-07
13568 1.58654e-07
13632 1.24601e-07
13696 1.32678e-07
13760 1.90099e-07
13824 1.29924e-07
13888 1.68457e-07
13952 1.57441e-07
14016 1.63429e-07
14080 1.74786e-07
14144 1.66751e-07
14208 1.11534e-07
14272 1.40246e-07
14336 1.44333e-07
14400 1.4407e-07
14464 1.3821e-07
14528 1.45793e-07
14592 1.75095e-07
14656 1.1544e-07
14720 1.43404e-07
14784 1.26535e-07
14848 1.51945e-07
14912 1.36929e-07
14976 1.75136e-07
15040 1.41104e-07
15104 1.60045e-07
15168 1.58511e-07
15232 1.39548e-07
15296 2.36465e-07
15360 6.03609e-07
15424 4.1824e-07
15488 1.84096e-07
15552 1.84072e-07
15616 1.42793e-07
15680 1.88246e-07
15744 2.06095e-07
15808 1.62802e-07
15872 1.65092e-07
15936 1.70803e-07
16000 1.6627e-07
16064 1.40986e-07
16128 2.01667e-07
16192 1.38055e-07
16256 1.9676e-07
16320 1.66668e-07
16384 2.09881e-07
16448 1.83424e-07
16512 2.26671e-07
16576 2.62211e-07
16640 2.19764e-07
16704 1.82051e-07
16768 2.92652e-07
16832 2.37502e-07
16896 2.4242e-07
16960 3.05671e-07
17024 2.94361e-07
17088 7.91965e-07
17152 5.17293e-07
17216 2.57504e-07
17280 1.7182e-07
17344 4.02699e-07
17408 3.65342e-07
17472 2.56016e-07
17536 1.8486e-07
17600 2.61428e-07
17664 1.86978e-07
17728 1.95864e-07
17792 2.10646e-07
17856 1.71664e-07
17920 3.05216e-07
17984 2.54576e-07
18048 2.31798e-07
