Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 51.2 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0003232659	     1.21909e-006	        -69.80874
             64	    8.159222e-005	      7.0673e-005	        -79.33601
            128	    2.184078e-005	    2.034971e-005	        -90.50059
            192	    6.096441e-005	    6.505293e-005	        -80.99712
            256	    1.414222e-005	    1.609325e-005	        -93.38192
            320	    1.077979e-005	    1.254167e-005	        -95.63047
            384	    1.159935e-005	    1.384515e-005	        -94.86472
            448	    1.441109e-005	    1.887448e-005	        -92.48779
            512	    6.510776e-006	    1.105935e-005	        -97.83308
            576	    1.055472e-005	    6.856017e-006	        -98.00226
            640	    1.604966e-005	    1.557336e-005	        -93.00925
            704	    6.957513e-006	    9.564732e-006	         -98.5421
            768	    4.797567e-006	    8.311255e-006	        -100.3577
            832	    5.032256e-006	    7.647451e-006	        -100.7672
            896	    8.288336e-006	    9.605415e-006	        -97.93281
            960	    4.049354e-006	    5.445981e-006	        -103.3671
           1024	    1.053416e-005	     2.53273e-005	        -91.23528
           1088	     4.30672e-006	    3.827639e-006	        -104.7888
           1152	     6.54267e-006	    7.251028e-006	        -100.2052
           1216	     3.86252e-006	    3.474152e-006	        -105.6882
           1280	    3.527146e-006	    3.655152e-006	        -105.8837
           1344	    4.294543e-006	    5.142058e-006	        -103.4791
           1408	    6.108096e-006	    2.861628e-006	        -103.4201
           1472	    4.322491e-006	    5.590754e-006	        -103.0155
           1536	    4.526776e-006	    4.170761e-006	        -104.2151
           1600	    4.101174e-006	    5.434387e-006	        -103.3393
           1664	    4.572874e-006	    3.260152e-006	        -105.0114
           1728	    4.882958e-006	    5.055701e-006	        -103.0624
           1792	    3.444211e-006	    3.497105e-006	        -106.1812
           1856	    6.075719e-006	    3.978989e-006	         -102.778
           1920	    3.996787e-006	    3.636647e-006	        -105.3462
           1984	    6.036321e-006	    5.522646e-006	        -101.7433
           2048	    2.937883e-006	    3.334605e-005	        -89.50553
           2112	    4.314469e-006	    5.262954e-006	        -103.3429
           2176	    5.368132e-006	    5.307574e-006	        -102.4422
           2240	    7.182764e-006	    7.816348e-006	        -99.48125
           2304	    5.323112e-006	     3.66222e-006	        -103.7937
           2368	    4.366236e-006	    3.309007e-006	        -105.2268
           2432	    4.925885e-006	    4.898936e-006	        -103.1638
           2496	    5.380048e-006	    4.714737e-006	        -102.9095
           2560	    6.272291e-006	    7.882068e-006	        -99.93668
           2624	    4.824887e-006	    4.901279e-006	        -103.2512
           2688	    4.399617e-006	    4.612888e-006	         -103.911
           2752	     3.67053e-006	    3.303168e-006	         -106.129
           2816	    3.558894e-006	     3.32458e-006	        -106.2491
           2880	    4.320922e-006	    3.674058e-006	        -104.9256
           2944	    3.566013e-006	    4.016578e-006	        -105.3986
           3008	    2.482362e-006	    3.327519e-006	         -107.636
           3072	    3.374048e-006	    1.588302e-005	        -95.78964
           3136	    2.025717e-006	    3.407612e-006	        -108.0368
           3200	    3.803189e-006	    3.797162e-006	        -105.3936
           3264	     3.54946e-006	    3.435028e-006	        -106.1264
           3328	    4.247889e-006	    4.780578e-006	        -103.8829
           3392	     4.59685e-006	    4.264445e-006	        -104.0543
           3456	    3.983689e-006	    3.393627e-006	        -105.6246
           3520	    4.046805e-006	    2.150618e-006	        -106.7774
           3584	    2.583619e-006	    2.330597e-006	        -109.1697
           3648	    3.817509e-006	    3.721752e-006	         -105.463
           3712	    2.433516e-006	    2.749384e-006	        -108.7027
           3776	    5.549021e-006	    4.750743e-006	        -102.7277
           3840	    1.552663e-006	    1.968124e-006	        -112.0174
           3904	    1.727268e-006	    1.513936e-006	        -112.7774
           3968	    1.618983e-006	    1.556403e-006	        -112.9727
           4032	    1.243984e-006	    1.856184e-006	        -113.0165
           4096	    2.019444e-006	     4.13098e-006	        -106.7483
           4160	    1.991729e-006	    2.251246e-006	        -110.4407
           4224	    2.008427e-006	    1.617453e-006	        -111.7718
           4288	    1.254872e-006	    1.835858e-006	        -113.0583
           4352	    1.786197e-006	    2.449768e-006	         -110.366
           4416	    1.669436e-006	    1.285719e-006	        -113.5261
           4480	    1.920988e-006	    2.103216e-006	        -110.9078
           4544	    1.993481e-006	    1.663416e-006	        -111.7128
           4608	    2.401291e-006	    2.423718e-006	        -109.3402
           4672	    1.788043e-006	    2.158064e-006	        -111.0489
           4736	    1.035647e-006	    1.387729e-006	        -115.2312
           4800	    1.146259e-006	    1.511044e-006	        -114.4404
           4864	    1.454473e-006	    1.109718e-006	        -114.7535
           4928	    1.226061e-006	    1.607921e-006	        -113.8842
           4992	    1.774707e-006	    1.868587e-006	        -111.7775
           5056	    1.478821e-006	    1.218992e-006	          -114.35
           5120	    1.800088e-006	    1.521706e-006	        -112.5525
           5184	    1.111639e-006	    1.268347e-006	          -115.46
           5248	    8.485882e-007	    8.018672e-007	        -118.6547
           5312	    1.103836e-006	     1.13041e-006	        -116.0271
           5376	    9.482715e-007	    1.083182e-006	        -116.8351
           5440	    1.197086e-006	    1.575902e-006	         -114.071
           5504	    1.238973e-006	    1.397278e-006	        -114.5749
           5568	    1.082662e-006	    1.145188e-006	        -116.0492
           5632	    1.177878e-006	    1.262678e-006	        -115.2553
           5696	    9.887566e-007	    1.113585e-006	        -116.5409
           5760	    9.496434e-007	    9.780736e-007	        -117.3085
           5824	    1.193216e-006	    1.308351e-006	        -115.0369
           5888	    1.144344e-006	    8.799099e-007	        -116.8115
           5952	    1.141353e-006	    1.288914e-006	        -115.2812
           6016	    8.369999e-007	    1.071576e-006	         -117.331
           6080	    1.092099e-006	    1.269868e-006	        -115.5203
           6144	    1.483576e-006	    9.410101e-007	        -115.1053
           6208	     9.61764e-007	      1.3494e-006	        -115.6132
           6272	    8.957319e-007	      1.1407e-006	        -116.7705
           6336	    1.572546e-006	     1.20506e-006	        -114.0615
           6400	    9.244297e-007	    1.067631e-006	        -117.0019
           6464	    9.553546e-007	    8.672141e-007	        -117.7865
           6528	    1.140878e-006	    1.714995e-006	        -113.7235
           6592	    1.068998e-006	    1.005733e-006	         -116.667
           6656	    1.061802e-006	    1.428318e-006	        -114.9928
           6720	    9.989459e-007	    9.920883e-007	        -117.0287
           6784	    8.876303e-007	    1.089741e-006	        -117.0434
           6848	    1.095392e-006	    1.205178e-006	        -115.7637
           6912	    1.030383e-006	    1.377184e-006	        -115.2895
           6976	    9.422181e-007	    9.677261e-007	        -117.3891
           7040	    1.326622e-006	    1.129535e-006	        -115.1773
           7104	    1.168125e-006	    1.089701e-006	        -115.9313
           7168	    1.228402e-006	    1.375318e-006	        -114.6846
           7232	    1.182167e-006	     1.24157e-006	         -115.318
           7296	     1.38348e-006	    1.119122e-006	        -114.9943
           7360	    1.715254e-006	    1.907758e-006	        -111.8167
           7424	    1.906494e-006	     1.71606e-006	         -111.818
           7488	    1.235206e-006	    1.991499e-006	        -112.6029
           7552	    2.225833e-006	    1.558056e-006	        -111.3183
           7616	    3.290478e-006	    2.677501e-006	        -107.4482
           7680	    4.870849e-006	    5.553422e-006	        -102.6308
           7744	    4.026399e-006	    3.524002e-006	        -105.4317
           7808	     8.77419e-006	    8.204421e-006	        -98.40737
           7872	     3.10034e-006	    2.802823e-006	        -107.5776
           7936	    2.277489e-006	    3.395191e-006	        -107.7691
           8000	    5.543897e-006	    3.957452e-006	        -103.3352
           8064	    1.316371e-005	    1.358384e-005	        -94.46355
           8128	    4.320148e-006	    3.862754e-006	        -104.7386
           8192	    6.392508e-006	    6.743984e-006	        -100.6376
           8256	     5.46475e-006	    5.576003e-006	        -102.1499
           8320	    3.855276e-006	    3.367542e-006	        -105.8164
           8384	    3.016079e-006	    3.016109e-006	        -107.4008
           8448	    3.150031e-006	    2.759318e-006	        -107.5606
           8512	    1.864048e-006	     2.84512e-006	        -109.3669
           8576	    3.254769e-006	    4.000679e-006	        -105.7514
           8640	    2.925638e-006	    2.713469e-006	        -107.9799
           8704	    3.647365e-006	     3.44246e-006	         -105.994
           8768	    2.114469e-006	    1.717338e-006	        -111.2958
           8832	    4.248204e-006	    2.834383e-006	        -105.8368
           8896	    2.749996e-006	    3.000879e-006	        -107.8074
           8960	    4.773841e-006	    3.680826e-006	        -104.3964
           9024	     2.86769e-006	     2.51191e-006	        -108.3763
           9088	    4.210212e-006	    3.277856e-006	        -105.4561
           9152	    3.705709e-006	    3.323979e-006	        -106.0588
           9216	    4.490741e-006	    4.995945e-006	        -103.4557
           9280	    5.170711e-006	    3.179855e-006	        -104.3359
           9344	    5.189948e-006	    4.916849e-006	        -102.9149
           9408	    4.071635e-006	    5.516048e-006	        -103.2786
           9472	    4.382744e-006	    5.263687e-006	        -103.2869
           9536	    5.923219e-006	     7.11996e-006	        -100.6662
           9600	    5.916525e-006	    6.659582e-006	        -101.0042
           9664	     7.28708e-006	    8.370926e-006	        -99.09481
           9728	    6.835599e-006	    5.659351e-006	        -101.0373
           9792	    4.556103e-006	    9.469973e-006	        -99.56879
           9856	    5.108682e-006	    4.701981e-006	        -103.1689
