Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 25.6 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -32 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0003766351	    1.420354e-006	        -68.48152
             32	    2.364344e-005	    1.438323e-005	        -91.15834
             64	     0.0001087091	     0.0001193256	        -75.84087
             96	    1.852814e-005	    2.567118e-005	        -89.99001
            128	    2.172102e-005	    2.211758e-005	        -90.17281
            160	    4.515604e-005	    4.236062e-005	        -84.16405
            192	    6.831531e-005	    7.354617e-005	        -79.96711
            224	    1.833737e-005	    2.391298e-005	        -90.41872
            256	    1.554565e-005	    2.018939e-005	        -91.87569
            288	    3.566933e-005	    3.220435e-005	        -86.36497
            320	    2.142776e-005	     2.13739e-005	        -90.38108
            352	    1.311848e-005	    1.451258e-005	        -94.17131
            384	     7.59373e-006	    8.896041e-006	          -98.639
            416	    2.236401e-005	     2.15506e-005	        -90.15663
            448	    6.220772e-006	    7.870283e-006	        -99.97232
            480	    7.765084e-006	    1.465792e-005	        -95.60429
            512	    4.415621e-006	    6.326262e-006	        -102.2534
            544	    1.459411e-005	    1.687282e-005	        -93.03049
            576	    5.833465e-006	    7.547577e-006	        -100.4098
            608	    1.058431e-005	    9.190952e-006	        -97.06635
            640	    7.270427e-006	    6.242238e-006	        -100.3704
            672	    1.252728e-005	    1.628538e-005	        -93.74537
            704	    6.703808e-006	    8.250086e-006	        -99.46902
            736	    1.167513e-005	    7.481171e-006	        -97.16074
            768	    2.126852e-005	    1.678052e-005	        -91.34342
            800	    1.339905e-005	    1.451944e-005	        -94.08547
            832	    1.061594e-005	    1.047455e-005	        -96.52837
            864	    4.696996e-006	    7.597491e-006	        -100.9809
            896	    2.091453e-005	    2.022965e-005	        -90.72293
            928	    6.022842e-006	    6.783389e-006	        -100.8466
            960	    1.128384e-005	     7.54088e-006	        -97.34734
            992	    7.065834e-006	    8.551355e-006	        -99.09912
           1024	    2.503335e-005	    3.974007e-005	        -86.56406
           1056	    5.060838e-006	    5.646663e-006	        -102.4036
           1088	    8.605309e-006	    1.071574e-005	        -97.23817
           1120	    1.157795e-005	    7.320109e-006	        -97.26691
           1152	    1.648932e-005	    1.800489e-005	          -92.247
           1184	     9.30415e-006	    8.751385e-006	        -97.87402
           1216	    8.633307e-006	    8.103478e-006	        -98.53251
           1248	    1.145146e-005	    1.285103e-005	        -95.28291
           1280	    7.784888e-006	    7.599853e-006	        -99.26787
           1312	    6.354877e-006	    9.139982e-006	        -99.06846
           1344	    5.612979e-006	    6.025164e-006	        -101.6872
           1376	    2.330717e-005	    2.208891e-005	        -89.86681
           1408	    3.508158e-006	    5.415059e-006	        -103.8059
           1440	    3.285101e-006	    1.104874e-005	        -98.76585
           1472	    3.393291e-006	    3.621515e-006	        -106.0854
           1504	    1.076224e-005	    1.041634e-005	         -96.4912
           1536	     5.23909e-006	    7.637636e-006	        -100.6661
           1568	    9.204977e-006	     6.81058e-006	        -98.82346
           1600	    7.215521e-006	    6.857146e-006	          -100.04
           1632	    9.133119e-006	    9.459814e-006	          -97.622
           1664	    8.565063e-006	    9.239013e-006	        -97.99369
           1696	    8.056825e-006	    6.524564e-006	        -99.68663
           1728	      1.2145e-005	    1.456888e-005	        -94.43995
           1760	    8.628454e-006	    7.377213e-006	        -98.89836
           1792	    7.124617e-006	     6.28216e-006	        -100.4467
           1824	     3.98239e-006	    5.428053e-006	        -103.4368
           1856	    1.507707e-005	    1.283355e-005	        -94.06694
           1888	    4.780716e-006	    5.819479e-006	        -102.4625
           1920	    7.113422e-006	    4.700446e-006	         -101.385
