Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 51.2 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	      0.001815204	    6.845439e-006	        -54.82143
             64	      0.001459888	      0.001851673	        -52.54928
            128	     0.0006049303	     0.0005570972	        -61.69862
            192	      0.002119857	      0.002230942	        -50.23609
            256	      0.000370577	     0.0004644635	        -64.52159
            320	     0.0003753008	     0.0004495532	        -64.64771
            384	     0.0002760521	     0.0002704276	        -68.25836
            448	     0.0002566349	     0.0002905896	         -68.2303
            512	     0.0001098705	     0.0002078637	        -72.57441
            576	     0.0001583418	     0.0001447681	         -73.3696
            640	     0.0002971789	     0.0002670406	        -67.96896
            704	     0.0001098583	     0.0001755881	        -73.67542
            768	     0.0001559881	      0.000168051	        -72.79234
            832	    6.388046e-005	     0.0001087432	        -77.98444
            896	     0.0001100238	     0.0001109495	        -76.12343
            960	     6.89402e-005	     0.0001068956	        -77.91037
           1024	     0.0001390602	     0.0003446872	        -68.59659
           1088	    5.345342e-005	    7.863934e-005	        -80.43764
           1152	     0.0001215223	     0.0001340751	        -74.84871
           1216	    6.698162e-005	    8.444555e-005	        -79.34884
           1280	    9.743383e-005	    9.531144e-005	         -77.3101
           1344	    5.622235e-005	    9.768384e-005	        -78.96091
           1408	    7.025632e-005	    5.683002e-005	        -80.88012
           1472	     4.43054e-005	    6.246024e-005	        -82.31788
           1536	    5.503015e-005	    7.230067e-005	        -80.83246
           1600	     5.43719e-005	    6.298674e-005	        -81.59666
           1664	    6.455407e-005	    6.254773e-005	        -80.92619
           1728	     0.0001115249	    8.178627e-005	        -77.18358
           1792	    5.311408e-005	    7.562855e-005	        -80.68502
           1856	      0.000109655	       0.00010149	         -76.5122
           1920	    4.298681e-005	    4.335269e-005	        -84.28603
           1984	     0.0001309105	     0.0001450872	        -74.18075
           2048	    5.974437e-005	     0.0004191967	        -67.46431
           2112	    5.983623e-005	    5.838141e-005	          -81.556
           2176	    4.310062e-005	    3.286194e-005	        -85.32011
           2240	    5.064037e-005	    4.827767e-005	        -83.10231
           2304	     6.44318e-005	    5.223852e-005	        -81.62392
           2368	    7.015345e-005	    6.406428e-005	        -80.44518
