Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 102.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0006834745	    2.577497e-006	        -63.30549
            128	    6.082319e-005	    8.411893e-005	        -79.67564
            256	    2.920671e-005	    4.016829e-005	        -86.07915
            384	    2.771463e-005	    2.815291e-005	        -88.06684
            512	    1.124649e-005	    1.795391e-005	        -93.47921
            640	    1.538747e-005	    1.970249e-005	        -92.04147
            768	    7.711015e-006	    1.104936e-005	        -97.41008
            896	    9.307101e-006	    1.535187e-005	        -94.91737
           1024	    2.527882e-005	     1.18836e-005	        -91.07773
           1152	    6.355431e-006	    9.060596e-006	        -99.11914
           1280	    3.792098e-006	    6.825771e-006	        -102.1488
           1408	     7.94104e-006	    8.817416e-006	        -98.51376
           1536	    6.994961e-006	    6.769589e-006	        -100.2339
           1664	    5.435436e-006	    6.653598e-006	        -101.3186
           1792	    4.858674e-006	    4.610405e-006	        -103.4812
           1920	    7.328161e-006	    6.746887e-006	        -100.0339
           2048	    6.591873e-006	    3.416762e-005	        -89.16899
           2176	    8.853748e-006	    9.253415e-006	        -97.85117
           2304	    8.176985e-006	    6.464411e-006	        -99.63963
           2432	     6.47418e-006	    9.179292e-006	        -98.99029
           2560	    1.050425e-005	    8.467097e-006	        -97.39854
           2688	    5.619282e-006	    5.840208e-006	        -101.8254
           2816	    4.548243e-006	    5.094583e-006	        -103.3123
           2944	    5.096122e-006	    5.847342e-006	        -102.2068
           3072	    1.543865e-005	    5.750377e-006	         -95.6636
           3200	    4.269811e-006	    5.542118e-006	        -103.1028
           3328	    5.366113e-006	    6.224143e-006	        -101.7047
           3456	    5.180701e-006	    6.140227e-006	        -101.9016
           3584	     3.43872e-006	    4.046358e-006	        -105.4978
           3712	    4.432837e-006	    5.830541e-006	        -102.7047
           3840	    4.094668e-006	    2.937707e-006	        -105.9523
           3968	    2.439052e-006	    3.981603e-006	         -106.615
           4096	    3.316365e-006	    4.414634e-006	        -105.1588
           4224	    2.772649e-006	    2.560503e-006	        -108.4638
           4352	     2.05986e-006	    3.593196e-006	        -107.6563
           4480	    4.059014e-006	    2.903299e-006	        -106.0372
           4608	    2.546071e-006	    2.914737e-006	        -108.2454
           4736	    2.173003e-006	    2.186911e-006	        -110.2207
           4864	    1.664433e-006	    2.459918e-006	        -110.5446
