Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 800 Hz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:    3
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    5.886834e-005	    2.220024e-007	         -84.6023
              1	     1.27758e-006	    1.225083e-006	        -115.0403
              2	    2.334559e-007	      1.1982e-006	        -118.2676
              3	    1.195719e-006	    1.380957e-006	        -114.7667
              4	    6.952292e-006	    2.531772e-006	        -102.6166
              5	    7.787222e-007	    7.028644e-007	        -119.5844
              6	    2.733236e-007	    9.914228e-007	        -119.7567
              7	    7.367243e-007	    9.370967e-007	        -118.4743
              8	    5.714071e-006	    2.930757e-006	        -103.8468
              9	    8.881231e-007	    8.812963e-007	        -118.0536
             10	    7.404203e-007	    6.259203e-007	        -120.2687
             11	    6.697901e-007	      9.6314e-007	         -118.613
             12	    4.910304e-006	    4.141758e-006	        -103.8442
             13	    1.273494e-006	    1.160918e-006	        -115.2731
             14	    1.068224e-006	    9.089771e-007	        -117.0612
             15	    9.388075e-007	    5.985538e-007	        -119.0671
             16	     4.82678e-006	    3.873607e-006	        -104.1677
             17	     8.53489e-007	    1.764801e-006	        -114.1533
             18	    1.364241e-006	    1.393973e-006	        -114.1972
             19	      1.2876e-006	    1.425589e-006	        -114.3295
             20	    4.465444e-006	    3.307544e-006	        -105.1032
             21	    9.049841e-007	    6.623446e-007	        -119.0042
             22	    1.459513e-006	      1.0914e-006	        -114.7869
             23	    2.711331e-006	    1.663902e-006	        -109.9482
             24	    4.303267e-006	    3.655512e-006	        -104.9647
             25	     8.33007e-007	    1.059807e-006	        -117.4062
             26	     9.60711e-007	    6.341284e-007	        -118.7776
             27	    2.034455e-006	    2.229807e-006	        -110.4043
             28	    3.755229e-006	     4.15828e-006	        -105.0317
             29	    1.143986e-006	    1.309965e-006	        -115.1932
             30	    1.012384e-006	    1.366332e-006	        -115.3883
             31	    1.599196e-006	    2.610541e-006	        -110.2815
             32	    2.359595e-006	    4.367028e-006	        -106.0838
             33	    9.691988e-007	     1.35697e-006	        -115.5584
             34	    1.207066e-006	    1.340387e-006	        -114.8763
             35	     1.48075e-006	    3.284175e-006	        -108.8678
             36	    2.120456e-006	    4.230832e-006	        -106.4982
             37	     3.26705e-007	     1.47086e-006	        -116.4394
             38	    6.615106e-007	    1.638043e-006	        -115.0574
             39	    1.542544e-006	    3.500365e-006	         -108.347
             40	    2.517217e-006	    3.611492e-006	        -107.1266
             41	    1.679722e-007	    2.361919e-006	        -112.5128
             42	    1.053073e-006	    2.023095e-006	        -112.8384
             43	    2.092614e-006	    3.357567e-006	        -108.0542
             44	    1.844369e-006	     3.33268e-006	        -108.3838
             45	    1.381282e-006	    1.206553e-006	        -114.7318
             46	    1.179854e-006	    1.756698e-006	        -113.4891
             47	     3.05166e-006	    2.914514e-006	        -107.4941
             48	    2.085502e-006	    2.107974e-006	        -110.5587
             49	    1.345608e-006	    1.007131e-006	        -115.4899
             50	    1.345296e-006	    1.051416e-006	        -115.3532
             51	    3.422699e-006	    2.802531e-006	        -107.0843
             52	    2.024277e-006	    2.256675e-006	        -110.3667
             53	    1.051569e-006	    9.503345e-007	        -116.9703
             54	    1.486712e-006	    1.693551e-006	        -112.9427
             55	    3.005041e-006	    3.800599e-006	         -106.294
             56	    1.968133e-006	    1.903909e-006	        -111.2503
             57	    1.107426e-006	    7.047958e-007	        -117.6368
             58	    1.527216e-006	    1.424432e-006	        -113.6037
             59	    4.032391e-006	    4.273562e-006	        -104.6189
             60	    8.678888e-005	    5.066127e-005	        -79.95727
             61	    2.023271e-006	    9.645057e-007	        -112.9896
             62	    1.599003e-006	    1.161025e-006	         -114.084
             63	    4.171596e-006	    4.239141e-006	        -104.5133
             64	     8.53213e-007	    1.287391e-006	        -116.2245
             65	    1.262716e-006	    1.123318e-006	         -115.442
             66	     5.99758e-007	    1.092465e-006	        -118.0878
             67	    3.606787e-006	    3.573605e-006	        -105.8872
             68	    1.601154e-006	    8.686513e-007	        -114.7909
             69	    1.196853e-006	    6.978845e-007	        -117.1681
             70	    6.716028e-007	    1.208787e-006	        -117.1846
             71	    3.878933e-006	    3.637339e-006	        -105.4858
             72	    4.211745e-007	    6.990889e-007	        -121.7645
             73	    5.060344e-007	    8.535396e-007	        -120.0674
             74	    5.394546e-007	    4.195659e-007	        -123.3064
             75	    3.917398e-006	    3.425233e-006	        -105.6738
             76	    3.407131e-007	    8.548165e-007	        -120.7222
             77	    1.487564e-007	    9.685565e-007	        -120.1762
             78	    2.096239e-006	     6.39564e-007	        -113.1846
             79	    3.275789e-006	    4.301545e-006	        -105.3411
             80	    5.422657e-007	    5.816706e-007	        -121.9901
             81	      4.1287e-007	    4.382981e-007	        -124.4061
             82	    5.532507e-007	    9.754075e-007	        -119.0049
             83	     6.48464e-007	    5.850551e-006	         -104.603
             84	    8.018345e-007	    5.397565e-007	        -120.2952
             85	    4.642839e-007	    7.032793e-007	        -121.4864
             86	    7.457651e-007	     1.06251e-006	        -117.7338
             87	     2.26151e-006	    4.908193e-006	        -105.3455
             88	    2.539149e-007	     1.23681e-006	        -117.9746
             89	    5.276166e-007	    6.010972e-007	        -121.9403
             90	    6.431101e-007	    1.288638e-006	        -116.8315
             91	    2.783956e-006	    4.831217e-006	        -105.0736
             92	     1.40984e-006	    1.869976e-006	        -112.6087
             93	    3.268315e-006	    2.260221e-006	         -108.016
             94	     6.05475e-007	    8.645241e-007	        -119.5311
             95	    3.189673e-006	    4.348803e-006	        -105.3631
             96	    8.470997e-007	    4.590805e-007	         -120.323
             97	    9.621839e-007	    4.002185e-007	        -119.6418
             98	    9.373169e-007	    9.147432e-007	        -117.6566
             99	    3.169589e-006	    3.870558e-006	        -106.0158
            100	    7.265469e-007	    1.066408e-006	        -117.7856
            101	    1.125912e-006	    4.335058e-007	        -118.3696
            102	    1.277989e-006	     2.23079e-006	        -111.7982
            103	     2.76406e-006	    3.095454e-006	        -107.6392
            104	    5.322853e-007	    1.135041e-006	        -118.0365
            105	     7.10303e-007	    5.981313e-007	        -120.6435
            106	    3.770411e-007	    1.509322e-006	        -116.1615
            107	    3.357627e-006	    3.540081e-006	        -106.2332
            108	    1.853755e-006	    1.377775e-006	        -112.7289
            109	      1.3105e-006	    1.483562e-006	        -114.0689
            110	    1.323935e-006	    1.527727e-006	        -113.8862
            111	    2.988114e-006	    3.254965e-006	        -107.0944
            112	    9.582822e-007	    1.195051e-006	        -116.2959
            113	    8.951902e-007	    1.150022e-006	        -116.7286
            114	    1.723739e-006	    2.048564e-006	        -111.4461
            115	    3.271694e-006	    2.598676e-006	        -107.5803
            116	    8.651096e-007	    1.025912e-006	        -117.4451
            117	    1.015043e-006	    1.009821e-006	        -116.8824
            118	     2.50943e-006	    1.434832e-006	          -110.78
            119	    3.520296e-006	    7.050928e-007	        -108.8976
            120	    8.884163e-006	    3.606566e-006	        -100.3652
            121	    1.440002e-006	    6.693578e-007	        -115.9832
            122	    3.199181e-006	    1.077421e-006	        -109.4326
            123	    3.193765e-006	     1.26917e-006	        -109.2772
            124	    1.198752e-006	    9.017093e-007	         -116.478
            125	    1.072195e-006	    2.174654e-006	        -112.3072
            126	    3.371904e-006	    1.395052e-006	        -108.7563
            127	    2.589457e-006	    1.215953e-006	        -110.8704
            128	    1.185125e-006	    7.872977e-007	        -116.9371
            129	    1.252188e-006	    3.595901e-007	        -117.7025
            130	    2.608384e-006	    2.324072e-006	        -109.1346
            131	    2.503858e-006	    1.283879e-006	         -111.014
            132	    1.405026e-006	    6.485225e-007	        -116.2075
            133	    1.064485e-006	    9.838102e-007	        -116.7757
            134	    2.592433e-006	    3.021859e-006	        -107.9991
            135	    2.152565e-006	     1.31208e-006	        -111.9688
            136	    1.574716e-006	    1.200305e-006	        -114.0666
            137	    1.060695e-006	    1.471329e-006	        -114.8282
            138	    3.527532e-006	    3.303227e-006	        -106.3162
            139	    1.443027e-006	    1.058283e-006	        -114.9454
            140	    1.096975e-006	    8.078626e-007	        -117.3142
            141	    7.396367e-007	    9.143135e-007	        -118.5917
            142	     3.43617e-006	    2.061104e-006	        -107.9438
            143	    1.570002e-006	    6.800115e-007	        -115.3353
            144	    1.538864e-006	    1.056134e-006	        -114.5798
            145	    8.358505e-007	    1.000593e-006	        -117.6959
            146	    3.772756e-006	    1.814511e-006	        -107.5631
            147	     2.86587e-006	    2.968996e-006	        -107.6883
            148	    2.823084e-006	     1.94504e-006	        -109.2985
            149	    1.507034e-006	    1.340912e-006	        -113.9049
            150	     3.89206e-006	    3.718238e-006	          -105.38
            151	    5.607708e-007	    1.289264e-006	        -117.0407
            152	    3.388541e-007	    4.859381e-007	        -124.5474
            153	    1.184413e-006	    9.914961e-007	        -116.2235
            154	    2.779972e-006	    3.713518e-006	        -106.6719
            155	     7.53741e-007	    8.598614e-007	        -118.8356
            156	    7.866443e-007	     8.79532e-007	        -118.5624
            157	    4.219254e-007	    4.008292e-007	         -124.702
            158	    2.938119e-006	    3.397595e-006	        -106.9516
            159	    6.639686e-007	    6.572059e-007	         -120.591
            160	    3.262475e-007	    8.830909e-007	        -120.5243
            161	    4.777281e-007	    1.698697e-007	        -125.8993
            162	    3.461842e-006	    3.256503e-006	         -106.461
            163	    6.746324e-007	    4.921781e-007	        -121.5654
            164	    4.480838e-007	    3.955747e-007	        -124.4702
            165	    6.986162e-007	    9.279022e-007	        -118.6997
            166	    3.726721e-006	    3.630335e-006	        -105.6755
            167	    4.684612e-007	    1.156624e-006	        -118.0765
            168	     9.05204e-007	    1.119476e-006	        -116.8348
            169	     4.34773e-007	    6.817085e-007	        -121.8459
            170	    3.260421e-006	    1.633274e-006	        -108.7622
            171	    6.714863e-007	    7.897517e-007	        -119.6875
            172	    9.921553e-007	    9.006281e-007	        -117.4581
            173	    7.608977e-007	    5.992213e-007	        -120.2778
            174	    2.737483e-006	    2.399899e-006	        -108.7767
            175	    1.230619e-006	    2.298001e-006	         -111.678
            176	    5.919796e-007	    1.354866e-006	        -116.6033
            177	    5.726532e-007	    1.414563e-006	        -116.3285
            178	    3.585042e-006	    2.222147e-006	        -107.4981
            179	    2.264684e-006	    3.353053e-006	         -107.859
            180	    4.459951e-005	    8.224278e-005	        -80.57844
            181	    2.510614e-006	    4.164728e-006	         -106.262
            182	    3.813723e-006	    2.418722e-006	        -106.9048
            183	    1.230787e-006	    1.144866e-006	         -115.489
            184	    1.317496e-006	    8.000421e-007	        -116.2418
            185	    1.222833e-006	    8.029452e-007	        -116.6958
