Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 6.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    7.193079e-005	    2.712631e-007	        -82.86164
              8	    8.610548e-006	    9.431419e-006	        -97.87564
             16	    1.495739e-005	    4.980962e-006	        -96.04615
             24	    1.010685e-005	    4.614255e-006	        -99.08545
             32	    9.301951e-006	     7.62371e-006	         -98.3969
             40	    1.430321e-005	    9.331889e-006	        -95.35114
             48	    2.137436e-005	    1.521477e-005	        -91.62189
             56	    4.993058e-005	    4.391151e-005	        -83.54452
             64	     4.23386e-005	    4.901061e-005	        -83.77309
             72	    1.361395e-005	    1.771422e-005	        -93.01784
             80	    8.654067e-006	     1.16631e-005	         -96.7588
             88	    6.273302e-006	    8.219112e-006	        -99.70989
             96	    6.189451e-006	     9.81389e-006	        -98.70885
            104	     5.21432e-006	    8.288355e-006	        -100.1824
            112	    4.719592e-006	    7.234019e-006	        -101.2723
            120	    4.860015e-006	    1.079407e-005	        -98.53464
            128	    5.661738e-006	    6.294343e-006	        -101.4464
            136	     9.11812e-006	    6.132788e-006	        -99.18108
            144	    7.112445e-006	    7.716179e-006	        -99.58109
            152	    8.556114e-006	    6.411862e-006	        -99.41882
            160	     1.16885e-005	     8.04819e-006	        -96.95953
            168	    1.899886e-005	      8.8372e-006	        -93.57484
            176	     5.58327e-005	    2.101845e-005	        -84.48664
            184	    5.887924e-005	    1.812262e-005	        -84.20766
            192	     2.02099e-005	    6.130209e-006	        -93.50646
            200	    1.191907e-005	    5.610579e-006	        -97.60593
            208	    8.916853e-006	    3.849743e-006	        -100.2535
            216	    7.488844e-006	    4.628818e-006	        -101.1065
            224	    5.634153e-006	    2.925992e-006	        -103.9464
            232	    5.531803e-006	    3.010631e-006	         -104.016
            240	    8.247253e-006	    4.970816e-006	         -100.328
            248	    5.822356e-006	      2.7178e-006	        -103.8419
            256	    3.804228e-006	    3.290414e-006	         -105.969
            264	    4.827249e-006	    3.018635e-006	        -104.8926
            272	      4.4995e-006	    2.988705e-006	        -105.3495
            280	    3.924405e-006	    3.222246e-006	        -105.8865
            288	    3.215904e-006	    1.801821e-006	        -108.6683
            296	    6.044098e-006	    5.880624e-006	        -101.4805
            304	    3.565149e-006	    4.860069e-006	        -104.3973
            312	    2.900661e-006	    2.780074e-006	        -107.9202
            320	    1.827076e-006	    1.908374e-006	        -111.5614
            328	     1.48324e-006	    1.380375e-006	        -113.8664
            336	    2.725664e-006	     1.81632e-006	        -109.6947
            344	    2.792432e-006	    1.330205e-006	        -110.1922
            352	    3.016953e-006	    2.360768e-006	        -108.3342
            360	    5.285581e-006	    4.394016e-006	        -103.2565
            368	    2.329374e-006	    1.818951e-006	        -110.5876
            376	     1.95944e-006	    2.145078e-006	        -110.7362
            384	    2.367124e-006	    2.502616e-006	        -109.2568
            392	    3.298706e-006	    1.774428e-006	        -108.5294
            400	    3.128554e-006	     2.77405e-006	        -107.5738
            408	    4.405726e-006	    4.326078e-006	        -104.1879
            416	    1.332595e-005	    1.515695e-005	         -93.9007
            424	    1.324406e-005	    1.733585e-005	        -93.22451
            432	    3.540112e-006	    6.498054e-006	        -102.6156
            440	    3.111485e-006	    3.306564e-006	        -106.8582
            448	    2.844259e-006	    2.975931e-006	        -107.7093
            456	    2.661635e-006	    3.406601e-006	        -107.2841
            464	    2.085331e-006	    2.770507e-006	        -109.1994
            472	    1.522182e-006	    1.882579e-006	        -112.3202
            480	    4.146033e-006	    4.634059e-006	        -104.1269
            488	    1.703898e-006	    2.279029e-006	        -110.9166
            496	    2.286882e-006	    2.379857e-006	        -109.6283
            504	    1.818344e-006	    2.092411e-006	        -111.1438
            512	    2.401382e-006	    1.771554e-006	        -110.5036
            520	    1.494624e-006	    2.577654e-006	        -110.5168
            528	    1.714788e-006	    2.719418e-006	        -109.8566
            536	    3.601574e-006	    4.784893e-006	        -104.4531
            544	    3.323226e-006	    2.433401e-006	        -107.7044
            552	    1.744368e-006	      1.3079e-006	        -113.2299
            560	    1.262164e-006	     1.43608e-006	        -114.3707
            568	    1.546627e-006	    1.494491e-006	        -113.3484
            576	     1.76824e-006	    1.398168e-006	          -112.94
            584	    1.746847e-006	    2.049809e-006	        -111.3947
            592	    1.421085e-006	     2.19457e-006	        -111.6522
