Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 6.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -32 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0002784556	    1.050103e-006	        -71.10482
              8	    1.520595e-005	    1.219566e-005	        -94.20267
             16	    1.631085e-005	     6.16479e-006	        -95.17057
             24	    1.282422e-005	    7.165341e-006	        -96.65943
             32	    1.866194e-005	    1.051848e-005	        -93.38276
             40	     2.53982e-005	    1.318589e-005	         -90.8675
             48	     3.93454e-005	     1.56062e-005	        -87.46755
             56	     0.0001096095	    4.510133e-005	        -78.52374
             64	     0.0001103023	    4.725578e-005	        -78.41647
             72	    3.669535e-005	    1.652523e-005	        -87.90584
             80	    2.312299e-005	     1.15021e-005	        -91.75893
             88	    1.878539e-005	    1.093098e-005	        -93.25711
             96	    1.772234e-005	    7.895392e-006	        -94.24329
            104	    1.420457e-005	    6.157886e-006	        -96.20351
            112	    1.141578e-005	    6.286705e-006	        -97.69953
            120	     1.54423e-005	    1.094527e-005	        -94.45797
            128	    1.248264e-005	    6.995941e-006	        -96.88756
            136	     1.27387e-005	    5.405229e-006	        -97.17851
            144	    1.180189e-005	    7.992602e-006	        -96.92149
            152	    1.437514e-005	    7.372751e-006	        -95.83356
            160	    1.807243e-005	    8.175437e-006	         -94.0511
            168	    2.645675e-005	    1.272579e-005	         -90.6454
            176	    6.576877e-005	    4.402307e-005	        -82.03178
            184	      5.8008e-005	    4.736581e-005	        -82.51157
            192	    1.752475e-005	    1.810904e-005	        -91.97189
            200	    9.880398e-006	    1.160924e-005	         -96.3377
            208	    6.638201e-006	     9.53941e-006	        -98.69453
            216	    6.338478e-006	    7.287397e-006	         -100.302
            224	    3.980448e-006	    6.923309e-006	        -101.9534
            232	    3.815557e-006	    5.427597e-006	        -103.5638
            240	    1.082878e-005	    6.774929e-006	        -97.87381
            248	    4.085617e-006	    4.468558e-006	         -104.358
            256	    2.953357e-006	    4.249428e-006	        -105.7219
            264	    4.570169e-006	    4.239944e-006	        -104.1046
            272	    4.340748e-006	     3.33054e-006	        -105.2383
            280	    6.444871e-006	      2.4447e-006	        -103.2319
            288	    1.031772e-005	    4.282341e-006	        -99.03807
            296	    3.763945e-005	    1.744567e-005	        -87.64199
            304	    3.936259e-005	    2.421132e-005	         -86.7048
            312	    1.340137e-005	    1.111188e-005	        -95.18456
            320	    9.127056e-006	    6.722215e-006	        -98.91126
            328	    8.318209e-006	    7.022347e-006	         -99.2626
            336	    1.090953e-005	    1.086913e-005	        -96.24966
            344	    4.434164e-006	    6.076334e-006	        -102.4731
            352	    4.981785e-006	    5.400024e-006	        -102.6778
            360	    5.636035e-006	    1.251386e-005	        -97.25008
            368	    4.087472e-006	    4.700205e-006	        -104.1118
            376	    4.390609e-006	    4.759704e-006	        -103.7745
            384	    3.503453e-006	    5.003916e-006	        -104.2814
            392	    3.116694e-006	    5.259774e-006	        -104.2737
            400	    3.918047e-006	    5.091924e-006	        -103.8427
            408	    4.050356e-006	    5.713431e-006	        -103.0937
            416	    6.836926e-006	    1.241408e-005	        -96.97121
            424	    2.844153e-006	    6.336488e-006	        -103.1659
            432	    2.204891e-006	    1.999241e-006	        -110.5264
            440	    2.126518e-006	    2.679642e-006	        -109.3172
            448	     2.81201e-006	    2.383443e-006	        -108.6684
            456	    3.324183e-006	    3.562518e-006	        -106.2449
            464	     3.61327e-006	    2.401736e-006	        -107.2529
            472	    2.710953e-006	    3.277907e-006	        -107.4247
            480	    8.695562e-006	     1.38584e-005	        -95.72404
            488	     2.71145e-006	     3.57379e-006	        -106.9629
