Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 800 Hz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:    7
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	      0.001701442	    6.416426e-006	        -55.38359
              1	      0.001102315	     0.0006970256	         -57.6931
              2	     0.0003386118	     0.0004079397	        -65.51181
              3	     0.0001666862	     0.0003810544	        -67.61987
              4	     0.0001537349	     0.0002436826	         -70.8084
              5	    7.702177e-005	     0.0001399286	         -75.9325
              6	    9.139943e-005	       0.00013288	        -75.84844
              7	    7.272782e-005	    6.519087e-005	        -80.20489
              8	    7.283957e-005	    9.823799e-005	        -78.25175
              9	    5.425845e-005	    4.593786e-005	        -82.96342
             10	    3.237644e-005	    7.978453e-005	        -81.29959
             11	    3.131116e-005	     3.55372e-005	        -86.49117
             12	    6.726892e-005	    6.968958e-005	        -80.27716
             13	    2.979089e-005	    3.110741e-005	        -87.31617
             14	     2.74964e-005	    5.696674e-005	        -83.97803
             15	    2.881723e-005	    3.338293e-005	        -87.11113
             16	    6.515421e-005	    5.632877e-005	        -81.29713
             17	    1.778299e-005	    2.426282e-005	        -90.43391
             18	    2.383735e-005	    4.618003e-005	        -85.68505
             19	    1.987463e-005	    2.006148e-005	        -90.98289
             20	    5.220541e-005	    8.540675e-005	        -79.99145
             21	    1.083583e-005	    3.410784e-005	        -88.92532
             22	    1.265188e-005	    3.031425e-005	        -89.66969
             23	    1.673522e-005	      4.1475e-005	        -86.98917
             24	    5.049915e-005	    4.486043e-005	        -83.40785
             25	    1.501627e-005	    3.297709e-005	        -88.81743
             26	    1.685706e-005	    2.053177e-005	        -91.51371
             27	    3.434029e-005	    3.702535e-005	        -85.93437
             28	    4.902896e-005	    4.283564e-005	        -83.72764
             29	    2.410912e-005	    2.928091e-005	        -88.42053
             30	    2.397169e-005	    2.477078e-005	        -89.25098
             31	    3.773491e-005	    4.160592e-005	        -85.01004
             32	    4.513213e-005	    3.597625e-005	        -84.77399
             33	     1.60634e-005	    2.120089e-005	        -91.50267
             34	    2.070766e-005	    1.600153e-005	          -91.644
             35	    3.043788e-005	    2.608328e-005	        -87.94038
             36	     3.96091e-005	     4.80899e-005	        -84.10999
             37	    1.278329e-005	    3.257963e-005	        -89.11919
             38	    2.124945e-005	     2.15163e-005	        -90.38821
             39	    3.106306e-005	    4.100488e-005	        -85.77359
             40	    5.015485e-005	    1.926597e-005	          -85.396
             41	    1.405421e-005	    2.717105e-005	        -90.28823
             42	    1.327187e-005	    2.184042e-005	        -91.84989
             43	    2.517778e-005	    4.715056e-005	        -85.44075
             44	    3.491954e-005	    3.540462e-005	          -86.068
             45	    2.094313e-005	    2.002857e-005	        -90.75845
             46	     1.72741e-005	    1.894372e-005	        -91.82263
             47	    3.153003e-005	    4.013447e-005	        -85.84206
             48	    2.919988e-005	    3.994606e-005	        -86.11131
             49	    1.610455e-005	    2.336261e-005	        -90.94113
             50	    1.391203e-005	    1.916239e-005	        -92.51237
             51	    3.871785e-005	    3.866218e-005	        -85.23772
             52	    2.872073e-005	     3.41687e-005	        -87.00628
             53	    1.755446e-005	    2.577861e-005	        -90.12023
             54	    1.452631e-005	    2.091511e-005	         -91.8812
             55	     5.21941e-005	    5.214331e-005	        -82.64149
             56	    2.872708e-005	    1.521652e-005	        -89.76012
             57	    2.279997e-005	    2.041464e-005	        -90.28448
             58	    2.122989e-005	    1.208126e-005	         -92.2427
             59	    5.337118e-005	    5.281464e-005	        -82.48885
             60	      0.001773916	      0.001380782	        -52.96421
             61	    2.559562e-005	    2.532321e-005	         -88.8726
             62	    1.603988e-005	    1.619243e-005	        -92.84438
             63	    4.931197e-005	     4.39886e-005	         -83.5985
             64	    2.387073e-005	     2.72195e-005	        -88.82493
             65	    1.308274e-005	    2.459528e-005	         -91.1009
             66	    1.043809e-005	    8.867017e-006	        -97.26819
             67	     4.48577e-005	    3.881413e-005	        -84.53612
             68	    1.574794e-005	    2.231154e-005	        -91.27377
             69	    1.266717e-005	    1.695137e-005	         -93.4891
             70	    1.330607e-005	    1.468377e-005	        -94.05978
             71	     4.87588e-005	    5.056827e-005	         -83.0675
             72	    1.077282e-005	    1.504364e-005	        -94.65511
             73	     1.08081e-005	     8.26634e-006	        -97.32483
             74	    9.139027e-006	    1.512836e-005	        -95.05304
             75	    5.059948e-005	    5.389097e-005	        -82.62446
             76	    1.043581e-005	    1.001676e-005	        -96.79352
             77	    4.964885e-006	    1.073094e-005	        -98.54483
             78	    1.320707e-005	    1.601849e-005	        -93.65504
             79	     4.30911e-005	    4.776831e-005	        -83.83141
             80	    1.050514e-005	    1.373502e-005	        -95.24316
             81	    7.702221e-006	    1.242476e-005	        -96.70197
             82	    1.036164e-005	    1.471192e-005	        -94.89718
             83	    3.710389e-005	    5.825735e-005	        -83.21426
             84	    1.382065e-005	    1.137436e-005	        -94.94326
             85	    7.097905e-006	    1.301291e-005	        -96.58138
             86	    9.115715e-006	    1.122052e-005	        -96.79861
             87	    5.127507e-005	    5.143577e-005	        -82.77796
             88	    1.309644e-005	    1.540971e-005	        -93.88303
             89	    8.801324e-006	     1.42707e-005	        -95.51114
             90	    1.010582e-005	    8.800249e-006	        -97.45762
             91	    4.783736e-005	    5.310432e-005	        -82.91708
             92	    1.912066e-005	    1.380221e-005	        -92.54847
             93	    3.448642e-005	    3.420278e-005	        -86.27246
             94	    2.221122e-005	    2.145593e-005	         -90.2059
             95	    4.731946e-005	    4.783703e-005	        -83.44141
