Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 6.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	      0.001894244	    7.143512e-006	        -54.45122
              8	     0.0003060691	     0.0001776212	          -69.023
             16	      0.000285082	     0.0001415165	        -69.94396
             24	     0.0002810075	    8.924532e-005	        -70.60831
             32	     0.0003418368	    8.832227e-005	        -69.04297
             40	     0.0004043244	      0.000187005	        -67.02351
             48	     0.0005487939	      0.000230034	        -64.50886
             56	      0.001436505	     0.0006589255	        -56.02455
             64	      0.001162212	     0.0006933904	        -57.37187
             72	     0.0003271646	     0.0002222871	        -68.05629
             80	     0.0001591835	     0.0001535567	        -73.10522
             88	     8.38874e-005	     0.0001230478	        -76.54081
             96	    9.172699e-005	    8.830696e-005	        -77.90164
            104	    6.638229e-005	    8.459461e-005	        -79.36935
            112	    8.498541e-005	    8.487824e-005	        -78.40829
            120	     0.0001348459	    8.270172e-005	        -76.01661
            128	     0.0001093225	    6.616284e-005	        -77.87042
            136	     0.0001460116	     9.53846e-005	        -75.16875
            144	       0.00019789	     0.0001239457	         -72.6342
            152	     0.0002157392	     0.0001601384	        -71.41537
            160	     0.0003197219	     0.0002016553	        -68.45007
            168	     0.0005215877	     0.0004074087	        -63.58491
            176	      0.001525974	      0.001324932	         -53.8891
            184	      0.001538383	      0.001439805	         -53.5265
            192	     0.0005036432	     0.0005163101	        -62.83802
            200	     0.0002973079	     0.0003274808	        -67.08552
            208	     0.0002068149	     0.0002300304	         -70.1915
            216	     0.0001606068	     0.0002092584	        -71.57493
            224	     0.0001206289	     0.0001725004	        -73.53521
            232	     0.0001118738	     0.0001645171	        -74.02506
            240	     0.0001126319	     0.0001549299	        -74.35461
            248	    7.653462e-005	     0.0001440934	        -75.74785
            256	    6.696628e-005	     0.0001367755	        -76.34662
            264	    6.291949e-005	     0.0001292673	        -76.84682
            272	    5.770382e-005	     0.0001406861	        -76.35969
            280	    6.185504e-005	     0.0001436783	        -76.11375
            288	    7.404469e-005	     0.0001639291	        -74.90054
            296	     0.0001882831	      0.000344802	        -68.11524
            304	     0.0001920254	     0.0002269734	        -70.53593
            312	    7.652649e-005	    4.845178e-005	        -80.85981
            320	    5.060406e-005	    3.579967e-005	        -84.15399
            328	    3.701556e-005	    4.995462e-005	        -84.12782
            336	    6.239401e-005	    5.248989e-005	        -81.77296
            344	     4.64084e-005	    2.992703e-005	        -85.15791
            352	    2.041493e-005	    4.166939e-005	        -86.66934
            360	    9.851981e-005	    7.128654e-005	        -78.30093
            368	    2.405111e-005	    3.716246e-005	        -87.07854
            376	    3.016307e-005	    2.906538e-005	         -87.5582
            384	    2.296917e-005	    1.968236e-005	        -90.38589
            392	    2.778749e-005	    3.879865e-005	        -86.42545
            400	    5.107261e-005	    3.812237e-005	         -83.9129
            408	    9.708521e-005	    5.642363e-005	        -78.99313
            416	     0.0002634238	      0.000210171	        -69.44759
            424	     0.0003016841	     0.0002618186	         -67.9707
            432	      0.000111923	     0.0001159044	        -75.85686
            440	    6.626158e-005	     7.98176e-005	         -79.6813
            448	     4.88514e-005	    5.416025e-005	        -82.74105
            456	    4.372693e-005	    5.294602e-005	        -83.26488
            464	      3.5271e-005	    5.630188e-005	        -83.55173
            472	    3.832791e-005	    5.264244e-005	        -83.72608
            480	    5.666159e-005	     8.30501e-005	        -79.95341
            488	    2.038616e-005	     4.52588e-005	        -86.08367
            496	    2.616998e-005	    4.243917e-005	        -86.04507
            504	    3.213762e-005	     3.90805e-005	        -85.91741
            512	    3.401618e-005	     4.95445e-005	        -84.42281
            520	    3.556268e-005	    3.865046e-005	        -85.59317
            528	    2.918172e-005	    2.290665e-005	        -88.61291
            536	     6.87612e-005	    7.337712e-005	         -79.9515
            544	    6.583525e-005	     0.0001291097	        -76.77706
            552	    3.573479e-005	    7.068401e-005	        -82.02511
            560	    2.641749e-005	    5.331871e-005	        -84.50903
            568	     2.37507e-005	    3.973826e-005	        -86.68932
            576	    2.085404e-005	    4.110153e-005	        -86.72799
            584	    1.815241e-005	    3.703086e-005	        -87.69348
            592	    1.913289e-005	     4.74213e-005	        -85.82554
            600	    3.586102e-005	    4.931496e-005	        -84.29693
            608	    2.121531e-005	    4.153463e-005	        -86.62498
            616	     2.51204e-005	    2.696152e-005	        -88.67113
            624	    2.823261e-005	    3.397811e-005	        -87.09611
            632	    3.675927e-005	    4.528578e-005	         -84.6826
            640	    4.960912e-005	    3.432279e-005	        -84.39004
            648	    7.045573e-005	    5.678385e-005	          -80.868
            656	     0.0002025605	     0.0001684035	          -71.587
            664	     0.0002021156	     0.0001979461	        -70.96729
            672	     9.79826e-005	    8.690993e-005	        -77.65636
            680	    4.629355e-005	     5.86856e-005	        -82.52814
            688	    4.878028e-005	    4.897319e-005	        -83.20764
            696	    3.463123e-005	    4.576851e-005	        -84.82266
            704	    3.111289e-005	    3.818594e-005	        -86.15077
            712	    1.988122e-005	    4.493405e-005	        -86.17203
            720	    5.326028e-005	    5.178831e-005	        -82.58164
            728	    2.701628e-005	    2.654024e-005	        -88.43371
            736	     2.63928e-005	    3.664298e-005	        -86.90521
            744	    2.930585e-005	    2.971973e-005	        -87.58928
            752	    3.017996e-005	    3.461758e-005	        -86.75881
            760	    2.837947e-005	    3.128715e-005	        -87.48537
            768	    3.023647e-005	    2.857006e-005	         -87.6183
            776	    8.267861e-005	    5.379687e-005	        -80.11893
            784	    8.376112e-005	    9.747072e-005	        -77.82083
            792	    3.714746e-005	    5.347247e-005	        -83.72712
            800	    3.147277e-005	    3.417809e-005	        -86.65813
            808	    2.259508e-005	      2.9868e-005	        -88.53056
            816	    2.327132e-005	    3.113066e-005	         -88.2083
            824	    2.092124e-005	    3.762689e-005	        -87.32012
            832	    2.444641e-005	    2.502854e-005	        -89.12199
            840	    3.234184e-005	    4.388852e-005	        -85.26923
            848	    2.412376e-005	    4.294745e-005	        -86.15031
            856	    2.166652e-005	    3.893761e-005	        -87.02113
            864	    2.667586e-005	    3.791934e-005	        -86.67667
            872	    3.086207e-005	    4.008009e-005	         -85.9195
            880	    2.491706e-005	    3.917376e-005	        -86.66463
            888	    3.171359e-005	    3.924506e-005	        -85.94154
            896	    5.612155e-005	    7.543027e-005	         -80.5358
            904	    5.522896e-005	    4.937314e-005	         -82.6059
            912	    1.985409e-005	    2.352891e-005	        -90.23286
            920	    1.948261e-005	    2.539095e-005	        -89.89584
            928	    1.862264e-005	    2.924534e-005	        -89.20062
            936	    1.989972e-005	    2.974641e-005	        -88.92503
            944	    1.967921e-005	    3.002268e-005	        -88.89871
            952	    1.918323e-005	    2.723647e-005	        -89.54747
            960	    1.804539e-005	    4.200955e-005	        -86.79762
            968	    2.214328e-005	    1.987968e-005	        -90.52798
            976	    1.405394e-005	    2.875397e-005	        -89.89571
            984	    2.410117e-005	    2.875437e-005	        -88.51496
            992	    1.694056e-005	    2.286802e-005	        -90.91553
           1000	    4.332479e-005	    5.310022e-005	         -83.2821
           1008	    3.587327e-005	    4.067591e-005	        -85.31443
           1016	    7.947777e-005	    7.389759e-005	        -79.28944
           1024	     0.0002829669	     0.0001549262	        -69.82664
           1032	    2.762318e-005	    3.158053e-005	        -87.54396
           1040	    2.321033e-005	    2.006505e-005	         -90.2626
           1048	    2.452595e-005	    1.940023e-005	        -90.09709
           1056	    1.370861e-005	    2.563526e-005	        -90.73096
           1064	    1.504941e-005	    2.318391e-005	        -91.16919
           1072	    1.484163e-005	    1.431845e-005	        -93.71313
           1080	    3.800695e-005	    2.703556e-005	        -86.62451
           1088	     2.00802e-005	    1.762974e-005	        -91.46288
           1096	    1.290332e-005	    2.033767e-005	        -92.36485
           1104	    1.506034e-005	    1.678342e-005	        -92.93712
           1112	    1.370272e-005	    1.337811e-005	        -94.35644
           1120	    1.549293e-005	    1.970756e-005	        -92.01751
           1128	    2.461163e-005	    2.787968e-005	        -88.59175
           1136	    6.040888e-005	    5.258935e-005	        -81.92812
           1144	    7.551754e-005	    8.909616e-005	        -78.65153
           1152	    2.676977e-005	    3.840819e-005	        -86.59197
           1160	    1.644679e-005	    2.996874e-005	        -89.32326
           1168	    1.743813e-005	    2.971237e-005	        -89.25581
           1176	    1.289772e-005	    2.891505e-005	        -89.98946
           1184	    1.292997e-005	    2.908791e-005	        -89.94266
           1192	    1.802389e-005	    1.649726e-005	        -92.24011
           1200	    3.207189e-005	    3.097012e-005	        -87.01637
           1208	    2.566431e-005	    2.547565e-005	        -88.83504
           1216	    1.465416e-005	    2.971035e-005	        -89.59615
           1224	    1.616524e-005	    2.228048e-005	        -91.20483
           1232	    2.028987e-005	    2.470867e-005	        -89.90466
           1240	    1.773916e-005	    2.597467e-005	        -90.04646
           1248	    2.594221e-005	    3.686384e-005	        -86.92089
           1256	     5.49561e-005	    6.579619e-005	        -81.33753
           1264	    6.418493e-005	      6.4438e-005	        -80.82391
           1272	    2.293655e-005	    2.085916e-005	        -90.17191
           1280	    1.436627e-005	    1.636053e-005	         -93.2417
           1288	    1.356053e-005	    1.838773e-005	        -92.82333
           1296	    1.521568e-005	    1.505696e-005	        -93.38918
           1304	    1.506929e-005	    2.030763e-005	        -91.94171
           1312	    1.814311e-005	    2.426977e-005	        -90.37066
           1320	    2.538662e-005	    3.508325e-005	        -87.26926
