Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 3.2 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -32 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0002371658	    8.943923e-007	        -72.49889
              4	     7.09391e-006	    6.458386e-006	        -100.3605
              8	    6.254978e-006	    7.039497e-006	        -100.5218
             12	    4.796395e-006	    7.662261e-006	        -100.8769
             16	    4.602454e-006	      5.2933e-006	        -103.0802
             20	    5.416166e-006	    4.894395e-006	        -102.7335
             24	    5.671563e-006	    5.774211e-006	         -101.837
             28	    5.533144e-006	    4.749879e-006	        -102.7428
             32	    5.128441e-006	    5.076398e-006	        -102.8341
             36	     5.64875e-006	    4.954126e-006	        -102.4832
             40	    5.212818e-006	    5.283277e-006	        -102.5895
             44	    5.284654e-006	    5.606288e-006	        -102.2652
             48	    4.838706e-006	    5.359234e-006	        -102.8288
             52	     4.56336e-006	    5.599988e-006	        -102.8246
             56	    4.737623e-006	    5.959022e-006	        -102.3691
             60	     0.0001874394	    3.305968e-005	        -74.40974
             64	    5.649528e-006	    5.186595e-006	        -102.3049
             68	    4.927752e-006	    4.181049e-006	         -103.792
             72	    4.784858e-006	    5.297844e-006	        -102.9275
             76	    4.178197e-006	     4.53147e-006	        -104.2031
             80	    4.308401e-006	    4.902875e-006	        -103.7058
             84	    4.075072e-006	    3.961019e-006	        -104.9085
             88	    4.702352e-006	    5.360474e-006	        -102.9374
             92	    4.529753e-006	    5.969098e-006	        -102.5066
             96	    5.774815e-006	    4.108676e-006	        -102.9904
            100	    4.513422e-006	    4.697712e-006	        -103.7223
            104	    4.473295e-006	    4.457668e-006	        -103.9923
            108	    4.743944e-006	      4.1118e-006	        -104.0437
            112	    3.679833e-006	    5.097626e-006	        -104.0311
            116	    3.702135e-006	    5.032328e-006	         -104.086
            120	    5.720638e-006	    7.896087e-006	        -100.2194
            124	    4.422485e-006	    4.143099e-006	        -104.3505
            128	    5.080284e-006	    2.942679e-006	        -104.6258
            132	    4.559915e-006	    3.895657e-006	        -104.4407
            136	    4.131548e-006	    3.740474e-006	        -105.0779
            140	    4.157533e-006	    4.677577e-006	         -104.071
            144	    3.448723e-006	    4.741477e-006	        -104.6375
            148	    5.273695e-006	    5.572872e-006	        -102.3011
            152	    5.139069e-006	      3.8886e-006	        -103.8163
            156	    4.796924e-006	    3.540946e-006	        -104.4918
            160	    5.021101e-006	     2.50132e-006	        -105.0213
            164	    2.598103e-006	    4.616783e-006	        -105.5184
            168	    2.626077e-006	    4.465469e-006	        -105.7127
            172	    4.242505e-006	    2.465425e-006	        -106.1839
            176	    3.989168e-006	    3.369071e-006	        -105.6441
            180	     2.85214e-005	     0.0001091465	        -78.95293
            184	    2.699008e-006	    4.760713e-006	        -105.2362
            188	    3.735771e-006	    3.474927e-006	        -105.8451
            192	    3.047831e-006	      3.4316e-006	        -106.7644
            196	    3.293073e-006	    3.940874e-006	        -105.7881
            200	      3.6375e-006	    2.755436e-006	        -106.8144
            204	    2.688423e-006	    3.899375e-006	        -106.4912
            208	    2.946366e-006	    3.184695e-006	         -107.253
            212	    2.736847e-006	    3.024282e-006	        -107.7894
            216	    2.284591e-006	    2.748898e-006	        -108.9361
            220	    3.162996e-006	     2.64857e-006	        -107.6905
            224	    2.745999e-006	     1.68359e-006	        -109.8401
            228	    1.619832e-006	    2.490324e-006	        -110.5426
            232	    2.203547e-006	    2.191778e-006	        -110.1505
            236	    2.105937e-006	    2.876649e-006	        -108.9585
            240	    7.458537e-006	    6.149832e-006	        -100.2942
            244	    2.009557e-006	    2.204953e-006	         -110.506
            248	    3.062152e-006	    2.703176e-006	         -107.777
            252	    2.454565e-006	    2.767624e-006	        -108.6377
            256	    2.698093e-006	     2.72893e-006	        -108.3189
            260	    2.572577e-006	    2.316312e-006	        -109.2142
            264	    2.124791e-006	    1.949275e-006	        -110.8017
            268	    2.932584e-006	    3.265654e-006	        -107.1524
            272	    2.006264e-006	     1.68067e-006	        -111.6433
            276	    2.414273e-006	     2.09633e-006	        -109.9041
            280	    1.895449e-006	    1.779296e-006	        -111.7014
            284	    1.871034e-006	    1.902588e-006	        -111.4748
            288	       1.175e-006	    1.882839e-006	        -113.0753
            292	    1.417078e-006	    1.863353e-006	         -112.612
            296	    2.521932e-006	    1.871901e-006	        -110.0594
            300	    1.236037e-005	    5.984551e-005	        -84.27795
            304	    1.492261e-006	     1.65334e-006	        -113.0449
            308	    1.902165e-006	    1.472438e-006	         -112.376
            312	     1.82079e-006	     1.10576e-006	        -113.4314
            316	    1.408505e-006	    1.473404e-006	        -113.8145
            320	    1.740862e-006	    1.764473e-006	        -112.1155
            324	    2.410073e-006	    1.249192e-006	         -111.326
            328	    3.774443e-006	     2.54619e-006	        -106.8341
            332	    8.571364e-006	    6.992622e-006	        -99.12343
            336	    5.258424e-006	     4.97621e-006	        -102.8055
            340	    2.108069e-006	    3.844973e-006	        -107.1607
            344	    1.818127e-006	    1.962414e-006	        -111.4529
            348	    1.631798e-006	    1.534731e-006	        -112.9946
            352	     1.52109e-006	    1.107524e-006	        -114.5096
            356	    1.530478e-006	    1.352244e-006	        -113.7977
            360	     6.56154e-006	    1.676492e-005	        -94.89299
            364	    1.832354e-006	    1.312843e-006	        -112.9404
            368	    1.181409e-006	    1.189875e-006	        -115.5106
            372	    1.685648e-006	    1.301669e-006	        -113.4335
            376	    1.722734e-006	    1.822491e-006	         -112.014
            380	    1.761593e-006	    2.726187e-006	        -109.7735
            384	    1.632107e-006	    1.383754e-006	        -113.3927
            388	     1.69435e-006	     1.92012e-006	        -111.8325
            392	    1.515476e-006	    1.027017e-006	        -114.7477
            396	    1.384928e-006	    1.442809e-006	        -113.9797
            400	    1.687125e-006	    1.222825e-006	        -113.6234
            404	    1.660201e-006	    1.592829e-006	        -112.7627
            408	    1.438056e-006	    1.757986e-006	        -112.8747
            412	    1.297513e-006	    1.408764e-006	        -114.3555
            416	    1.958171e-006	    2.009613e-006	        -111.0386
            420	    3.293282e-005	    8.482245e-006	        -89.36847
            424	    1.337847e-006	    2.258648e-006	         -111.617
            428	    1.230701e-006	     1.00151e-006	        -115.9901
            432	    1.415934e-006	    9.518001e-007	        -115.3599
            436	    1.313723e-006	    1.316918e-006	        -114.6091
            440	    1.752773e-006	    1.658779e-006	         -112.348
            444	    1.473799e-006	    1.542419e-006	        -113.4188
            448	    1.584182e-006	    1.306182e-006	        -113.7513
            452	    1.440251e-006	    1.673763e-006	        -113.1195
            456	    2.298447e-006	    2.638814e-006	          -109.12
            460	    1.159263e-006	    1.765237e-006	        -113.5067
