-4.62	-0.012
-4.616	-0.0424
-4.612	0.0144
-4.608	0.0288
-4.604	-0.0416
-4.6	-0.0288
-4.596	0.0688
-4.592	0.0032
-4.588	0.02
-4.584	-0.0056
-4.58	0.012
-4.576	0.0216
-4.572	-0.0056
-4.568	0.0048
-4.564	0.0112
-4.56	-0.0128
-4.556	-0.0072
-4.552	0.0128
-4.548	-0.0248
-4.544	0.0128
-4.54	-0.02
-4.536	-0.044
-4.532	0.0136
-4.528	0.0112
-4.524	0.0048
-4.52	0.024
-4.516	-0.032
-4.512	0.0104
-4.508	0.0056
-4.504	-0.0368
-4.5	-0.0064
-4.496	0.0224
-4.492	-0.0208
-4.488	-0.004
-4.484	-0.008
-4.48	0.0152
-4.476	0.0408
-4.472	-0.016
-4.468	-0.0232
-4.464	0.0128
-4.46	-0.0216
-4.456	-0.0096
-4.452	0.02
-4.448	-0.0184
-4.444	0.0064
-4.44	0.0032
-4.436	-0.0144
-4.432	0.032
-4.428	0.0272
-4.424	0.0416
-4.42	0.004
-4.416	0.0056
-4.412	0.0048
-4.408	0.0224
-4.404	-0.0176
-4.4	0.0272
-4.396	0.004
-4.392	0.0208
-4.388	0.0128
-4.384	-0.0208
-4.38	0.0024
-4.376	-0.0216
-4.372	0.0184
-4.368	-0.0144
-4.364	0.0376
-4.36	-0.0144
-4.356	0.0224
-4.352	-0.0032
-4.348	-0.0312
-4.344	0.0152
-4.34	0.004
-4.336	0.0048
-4.332	0.0136
-4.328	0.0024
-4.324	-0.0216
-4.32	-0.0064
-4.316	-0.0144
-4.312	0.0256
-4.308	0.024
-4.304	-0.0208
-4.3	0.0232
-4.296	0.008
-4.292	-0.016
-4.288	-0.0064
-4.284	-0.0616
-4.28	0
-4.276	-0.0336
-4.272	-0.0288
-4.268	0.0064
-4.264	0.004
-4.26	-0.012
-4.256	-0.0112
-4.252	-0.04
-4.248	-0.0256
-4.244	0.0328
-4.24	-0.0208
-4.236	-0.0064
-4.232	0.016
-4.228	-0.0064
-4.224	0.0056
-4.22	-0.0104
-4.216	-0.004
-4.212	0.0016
-4.208	-0.0152
-4.204	-0.0216
-4.2	-0.0064
-4.196	-0.008
-4.192	0.0016
-4.188	-0.0104
-4.184	-0.016
-4.18	0
-4.176	0
-4.172	-0.0088
-4.168	0.0176
-4.164	0.0112
-4.16	-0.0456
-4.156	0.0008
-4.152	-0.0192
-4.148	0.036
-4.144	0.0088
-4.14	-0.0048
-4.136	0.0064
-4.132	0.0328
-4.128	0.0096
-4.124	0.0376
-4.12	0.0312
-4.116	0.024
-4.112	0.0416
-4.108	-0.0536
-4.104	-0.0168
-4.1	0.0032
-4.096	-0.0056
