Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 12.8 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    7.604567e-005	     2.86781e-007	        -82.37845
             16	    1.968408e-007	    1.594182e-007	        -131.9273
             32	    3.118103e-007	    2.934571e-007	        -127.3674
             48	    6.820679e-007	    7.460597e-007	        -119.9063
             64	    2.481348e-006	    2.459192e-006	        -109.1347
             80	    4.952668e-007	    3.130659e-007	        -124.6433
             96	    4.987008e-007	     2.08155e-007	        -125.3457
            112	    6.476393e-007	     2.60579e-007	        -123.1217
            128	    6.052743e-007	    2.490083e-007	        -123.6819
            144	      6.3178e-007	    3.855742e-007	        -122.6137
            160	    1.024675e-006	    7.952148e-007	        -117.7409
            176	    4.802272e-006	    4.543984e-006	        -103.5942
            192	    1.526081e-006	    1.623468e-006	        -113.0412
            208	    6.813223e-007	    7.819125e-007	        -119.6835
            224	    4.812521e-007	    5.170465e-007	        -123.0195
            240	    5.794319e-007	    7.950426e-007	         -120.142
            256	    3.153834e-007	    3.016157e-007	        -127.2024
            272	    3.702611e-007	    2.352122e-007	        -127.1575
            288	     6.52168e-007	    3.703249e-007	        -122.4991
            304	    1.431724e-006	    1.704223e-006	        -113.0503
            320	    2.869411e-007	    5.165375e-007	        -124.5699
            336	    1.420844e-006	    1.423467e-006	        -113.9308
            352	     1.99922e-007	    4.629435e-007	        -125.9468
            368	    2.004635e-007	    3.946015e-007	        -127.0797
            384	    2.187691e-007	    2.800007e-007	        -128.9873
            400	    1.644094e-007	    2.487054e-007	        -130.5117
            416	    3.768207e-007	    4.638144e-007	        -124.4719
            432	    1.870205e-007	     2.70659e-007	        -129.6564
            448	    1.739808e-007	    2.145667e-007	        -131.1743
            464	    1.287998e-007	    2.682885e-007	        -130.5272
            480	    1.835093e-007	     2.78922e-007	        -129.5283
            496	    1.728971e-007	    2.824011e-007	        -129.6002
            512	    1.826715e-007	    2.967333e-007	        -129.1571
            528	    4.247123e-007	    5.166939e-007	        -123.4935
