Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 6.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0001641965	    6.192126e-007	        -75.69267
              8	    4.801406e-008	    7.475396e-008	        -141.0273
             16	    3.102846e-008	    4.398568e-008	        -145.3798
             24	     5.38283e-008	    5.732526e-008	        -142.0875
             32	     5.31491e-008	    3.708902e-008	        -143.7671
             40	    5.078463e-008	    4.022377e-008	        -143.7706
             48	    5.894542e-008	      4.4603e-008	        -142.6249
             56	    7.180719e-008	    5.524344e-008	        -140.8576
             64	    5.071608e-008	    6.874562e-008	        -141.3679
             72	    4.288436e-008	     5.14428e-008	         -143.482
             80	    5.436432e-008	    3.696153e-008	        -143.6435
             88	    4.339914e-008	    7.835165e-008	        -140.9569
             96	    4.299231e-008	    3.594181e-008	        -145.0305
            104	    2.738984e-008	     3.56288e-008	        -146.9473
            112	    4.303159e-008	    3.544154e-008	        -145.0754
            120	    6.246297e-008	    4.327302e-008	        -142.3851
            128	    3.709729e-008	    4.362833e-008	        -144.8417
            136	    3.449397e-008	    4.590354e-008	        -144.8188
            144	    3.745246e-008	    5.226009e-008	        -143.8365
            152	    3.539231e-008	    6.033446e-008	        -143.1044
            160	    4.340827e-008	    3.588179e-008	         -144.987
            168	    5.126699e-008	    4.108228e-008	        -143.6491
            176	    4.022582e-008	    6.059388e-008	        -142.7657
            184	    4.586817e-008	    4.436624e-008	        -143.9017
            192	    4.042301e-008	    4.630251e-008	        -144.2274
            200	    5.126987e-008	    5.812442e-008	        -142.2134
            208	    5.757521e-008	    4.608545e-008	         -142.645
            216	    4.830958e-008	    5.125439e-008	        -143.0445
            224	    4.496819e-008	    3.768836e-008	        -144.6312
            232	    3.593996e-008	    3.148189e-008	        -146.4153
            240	     4.06744e-008	    4.861688e-008	        -143.9599
            248	    4.323079e-008	    3.729536e-008	         -144.868
            256	    4.719647e-008	    3.285207e-008	         -144.806
            264	    3.772656e-008	    4.232298e-008	        -144.9288
