Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 800 Hz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:    6
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0001439929	    5.430216e-007	        -76.83311
              1	    5.517125e-008	    1.621762e-007	        -135.3247
              2	    2.407882e-008	    7.488595e-008	        -142.0847
              3	    2.470104e-008	    5.900436e-008	         -143.881
              4	    2.821061e-008	    4.152304e-008	         -145.986
              5	    2.394535e-008	    2.544689e-008	        -149.1331
              6	    3.113809e-008	    3.276305e-008	        -146.8973
              7	    2.738335e-008	    2.971885e-008	          -147.87
              8	    1.510817e-008	    4.085946e-008	        -147.2176
              9	    1.327533e-008	    1.635363e-008	        -153.5293
             10	    1.544782e-008	    1.696337e-008	        -152.7869
             11	    1.630008e-008	    2.682379e-008	        -150.0647
             12	    2.214035e-008	    2.276535e-008	        -149.9634
             13	    2.133666e-008	    1.751923e-008	        -151.1794
             14	    3.194486e-008	    1.850747e-008	         -148.655
             15	    1.126723e-008	    1.719915e-008	         -153.739
             16	     1.58296e-008	    1.560582e-008	        -153.0617
             17	    1.061083e-008	    1.247375e-008	        -155.7157
             18	    1.077932e-008	    1.124761e-008	        -156.1493
             19	    1.412665e-008	    3.042464e-008	        -149.4876
             20	    1.541545e-008	    1.432716e-008	        -153.5369
             21	    2.338091e-008	    1.898088e-008	        -150.4242
             22	    1.390947e-008	    1.835238e-008	        -152.7549
             23	    1.413494e-008	    2.685337e-008	        -150.3579
             24	    1.115499e-008	    1.186741e-008	        -155.7631
             25	    1.013303e-008	    2.342734e-008	        -151.8607
             26	    1.460864e-008	    8.416538e-009	         -155.463
             27	     1.01689e-008	    1.765667e-008	        -153.8178
             28	    9.995465e-009	    7.809924e-009	        -157.9343
             29	    1.076907e-008	    2.185308e-008	        -152.2656
             30	    1.194298e-008	    1.682645e-008	        -153.7083
             31	    1.660711e-008	    1.137701e-008	         -153.923
             32	    9.166979e-009	    9.562656e-009	        -157.5578
             33	    1.537983e-008	     1.46999e-008	        -153.4426
             34	    2.136554e-008	     2.13217e-008	        -150.4043
             35	    1.966011e-008	    1.602154e-008	        -151.9165
             36	    1.754106e-008	    1.257485e-008	        -153.3179
             37	    1.407707e-008	    2.543698e-008	        -150.7304
             38	    1.396845e-008	    1.416365e-008	         -154.026
             39	    9.059227e-009	    1.873266e-008	        -153.6353
             40	    1.219968e-008	    2.738346e-008	        -150.4639
             41	    1.459716e-008	    1.572969e-008	        -153.3677
             42	    1.423927e-008	    1.413907e-008	        -153.9505
             43	    1.299081e-008	    1.763993e-008	        -153.1882
             44	    9.428066e-009	    1.979062e-008	        -153.1826
             45	    1.021854e-008	    3.408032e-008	         -148.976
             46	    1.241907e-008	    1.749827e-008	        -153.3684
             47	     2.43683e-008	    1.911125e-008	        -150.1816
             48	     2.10989e-008	    1.372797e-008	        -151.9817
             49	    1.819394e-008	    2.564948e-008	        -150.0484
             50	    1.387253e-008	    1.572951e-008	        -153.5668
             51	    1.822267e-008	     2.28176e-008	         -150.692
             52	    2.073343e-008	    1.228687e-008	        -152.3594
             53	    2.316767e-008	    1.329116e-008	        -151.4667
             54	    1.834565e-008	    2.995421e-008	        -149.0875
             55	    1.599291e-008	    1.037695e-008	        -154.3955
             56	    1.622841e-008	    1.369201e-008	        -153.4599
             57	    1.828551e-008	    1.758874e-008	         -151.913
             58	     1.30243e-008	    9.129832e-009	         -155.969
