Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 102.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    7.542416e-005	    2.844372e-007	        -82.44973
            128	    4.968314e-006	    3.726645e-006	        -104.1373
            256	    2.794375e-006	    4.615903e-006	        -105.3588
            384	    1.588617e-006	    1.777666e-006	        -112.4536
            512	    1.169973e-006	    1.306949e-006	        -115.1188
            640	    9.877538e-007	    1.074232e-006	         -116.717
            768	    9.520814e-007	    1.000353e-006	        -117.1961
            896	    6.454487e-007	    7.614764e-007	        -120.0154
           1024	    6.371108e-007	    8.055981e-007	        -119.7679
           1152	    4.961709e-007	    5.767113e-007	        -122.3749
           1280	    4.810941e-007	    6.588021e-007	        -121.7687
           1408	    4.322142e-007	    5.670869e-007	         -122.938
           1536	    3.575144e-007	    5.345916e-007	        -123.8341
           1664	    4.354047e-007	    6.960639e-007	        -121.7129
           1792	    3.257624e-007	    4.125041e-007	        -125.5865
           1920	    3.235238e-007	     4.20527e-007	        -125.5051
           2048	    4.000175e-007	    4.568237e-007	        -124.3332
           2176	     2.99962e-007	    2.990648e-007	        -127.4614
           2304	    2.713259e-007	    3.998913e-007	        -126.3166
           2432	     2.26536e-007	    3.206454e-007	        -128.1211
           2560	    3.483425e-007	     3.78949e-007	        -125.7684
           2688	    3.099624e-007	    4.299475e-007	         -125.514
           2816	    2.224632e-007	    2.927231e-007	         -128.691
           2944	    2.639181e-007	    3.576695e-007	        -127.0426
           3072	    3.281327e-007	    3.996342e-007	        -125.7287
           3200	    2.389532e-007	    1.858916e-007	        -130.3785
           3328	    2.872401e-007	    3.562666e-007	        -126.7896
           3456	    2.496483e-007	    2.151356e-007	        -129.6414
           3584	    2.872914e-007	     3.26163e-007	        -127.2373
           3712	    2.511302e-007	     2.31955e-007	         -129.323
           3840	    3.160676e-007	    3.019287e-007	        -127.1883
           3968	    2.082099e-007	    3.026878e-007	        -128.6976
           4096	    2.761464e-007	    2.187797e-007	        -129.0615
           4224	    2.511276e-007	    3.029795e-007	        -128.1006
           4352	    1.872683e-007	    2.559345e-007	        -129.9752
           4480	    2.408422e-007	    2.008156e-007	        -130.0731
           4608	    3.510629e-007	    2.666131e-007	        -127.1147
           4736	    2.323991e-007	    3.088032e-007	        -128.2574
           4864	    2.255514e-007	    2.725363e-007	        -129.0257
           4992	    2.605147e-007	    2.604139e-007	        -128.6747
           5120	    2.043927e-007	    2.371105e-007	        -130.0878
           5248	    2.368112e-007	    2.019951e-007	        -130.1376
           5376	    2.135708e-007	    1.911384e-007	        -130.8541
           5504	    1.844499e-007	    2.918252e-007	        -129.2378
           5632	    2.215525e-007	    2.350329e-007	        -129.8161
           5760	    2.226637e-007	    1.881823e-007	        -130.7062
           5888	     1.68617e-007	    3.175022e-007	         -128.886
           6016	    2.187188e-007	    2.447044e-007	        -129.6771
           6144	    2.093736e-007	     1.98138e-007	        -130.8042
           6272	    2.273047e-007	    2.523217e-007	        -129.3804
           6400	    2.353976e-007	    2.715921e-007	        -128.8882
           6528	    2.375591e-007	    2.389853e-007	        -129.4482
           6656	    1.861735e-007	    2.961664e-007	        -129.1231
           6784	    1.958066e-007	    2.585371e-007	        -129.7806
           6912	    2.799617e-007	    2.175537e-007	        -129.0064
           7040	    3.320199e-007	    2.383913e-007	        -127.7711
           7168	     4.08821e-007	     2.35707e-007	        -126.5229
           7296	    1.990097e-007	     2.17456e-007	        -130.6102
           7424	    2.670131e-007	    1.967002e-007	        -129.5866
           7552	    2.754425e-007	    2.820069e-007	        -128.0856
           7680	    2.204361e-007	    2.592778e-007	        -129.3623
           7808	    2.431364e-007	    2.240723e-007	        -129.6129
           7936	    2.540702e-007	    1.976686e-007	        -129.8454
           8064	     2.42033e-007	    2.873076e-007	        -128.5039
           8192	    2.729309e-007	    2.930407e-007	        -127.9489
           8320	    2.132603e-007	    2.484377e-007	         -129.698
           8448	    2.266053e-007	    2.630632e-007	        -129.1882
           8576	    1.984675e-007	    2.379084e-007	        -130.1777
           8704	     2.65641e-007	    2.518766e-007	        -128.7287
           8832	    1.766152e-007	    1.794818e-007	        -131.9787
           8960	    2.932638e-007	    1.921372e-007	        -129.1038
           9088	     1.97068e-007	    2.165684e-007	        -130.6683
           9216	    2.342995e-007	    1.858786e-007	        -130.4843
           9344	    2.164635e-007	    2.401479e-007	        -129.8077
           9472	    2.784104e-007	    2.484674e-007	        -128.5621
           9600	    2.421838e-007	    2.773431e-007	        -128.6783
           9728	    2.095443e-007	    2.392922e-007	        -129.9495
           9856	    2.421262e-007	    2.217545e-007	        -129.6738
           9984	    3.104344e-007	    3.207939e-007	        -127.0054
          10112	    2.942009e-007	    1.988521e-007	         -128.993
          10240	    2.239405e-007	    2.685482e-007	        -129.1269
          10368	    2.262557e-007	    2.901034e-007	        -128.6854
          10496	    2.342829e-007	    2.562189e-007	        -129.1888
          10624	    2.188645e-007	    2.414349e-007	        -129.7391
          10752	    2.451914e-007	    2.044404e-007	        -129.9176
          10880	    2.778937e-007	    2.074689e-007	        -129.1985
          11008	    2.172913e-007	    2.396536e-007	        -129.8026
          11136	    2.050542e-007	    2.662052e-007	        -129.4726
          11264	    2.790604e-007	    1.824549e-007	        -129.5403
          11392	    2.509596e-007	    2.657065e-007	        -128.7426
          11520	    2.673615e-007	    2.656143e-007	        -128.4761
          11648	    2.807926e-007	    1.843965e-007	        -129.4751
          11776	    2.745999e-007	    2.611825e-007	        -128.4278
          11904	    3.106852e-007	    2.798577e-007	        -127.5734
          12032	    2.601567e-007	    2.305342e-007	        -129.1783
          12160	    2.465762e-007	    2.399683e-007	         -129.267
          12288	    2.472722e-007	    2.348137e-007	        -129.3449
          12416	    2.403128e-007	    3.296339e-007	        -127.7882
          12544	    2.583125e-007	    2.338997e-007	        -129.1566
          12672	    2.536673e-007	    1.903648e-007	        -129.9746
          12800	    2.132879e-007	    1.921762e-007	        -130.8395
          12928	    3.055864e-007	    3.076448e-007	        -127.2578
          13056	    2.895705e-007	    2.154106e-007	        -128.8521
          13184	    3.884322e-007	     3.16393e-007	        -126.0035
          13312	    2.838835e-007	    2.027427e-007	        -129.1473
          13440	    2.905134e-007	    3.548022e-007	         -126.772
          13568	    2.350091e-007	     3.56614e-007	        -127.3897
          13696	    2.404218e-007	    2.887895e-007	        -128.5016
          13824	    2.344002e-007	    2.907119e-007	        -128.5556
          13952	    1.691159e-007	    2.971919e-007	         -129.321
          14080	    2.760138e-007	    3.166025e-007	        -127.5345
          14208	    2.536711e-007	    1.727692e-007	        -130.2596
          14336	    2.228581e-007	    3.071198e-007	        -128.4167
          14464	    2.341731e-007	    2.620867e-007	        -129.0824
          14592	    2.489972e-007	    2.356849e-007	        -129.2979
          14720	    2.652041e-007	    2.521452e-007	        -128.7319
          14848	    2.834115e-007	    2.521368e-007	        -128.4195
          14976	    2.412155e-007	    3.311604e-007	        -127.7507
          15104	    2.735332e-007	    2.562316e-007	         -128.524
          15232	    2.400709e-007	    2.855891e-007	        -128.5638
          15360	    2.671034e-007	    2.397823e-007	        -128.8995
          15488	    2.852209e-007	    2.508835e-007	        -128.4075
          15616	    2.475969e-007	    2.169398e-007	         -129.651
          15744	    2.630925e-007	    3.247595e-007	        -127.5774
          15872	    2.756084e-007	     3.58467e-007	        -126.8939
          16000	    2.617981e-007	    2.350716e-007	        -129.0729
          16128	    4.494917e-007	    3.836549e-007	        -124.5688
          16256	    2.625805e-007	    2.877308e-007	        -128.1891
          16384	    3.511003e-007	    3.666743e-007	        -125.8885
          16512	    4.762404e-007	    4.464832e-007	        -123.7044
          16640	    4.185035e-007	    3.566707e-007	        -125.1948
          16768	    2.738959e-007	    3.028302e-007	          -127.78
          16896	    5.170281e-007	    5.385863e-007	        -122.5384
          17024	    5.754155e-007	    6.206633e-007	        -121.4489
          17152	    7.727962e-007	    8.072876e-007	        -119.0346
          17280	    2.623083e-007	    2.606149e-007	        -128.6415
          17408	    6.441154e-007	    7.221627e-007	        -120.2854
          17536	    3.162123e-007	    3.016541e-007	          -127.19
          17664	    2.705801e-007	    2.867063e-007	        -128.0851
          17792	    3.972762e-007	    3.854869e-007	        -125.1367
          17920	    2.582227e-007	    3.118324e-007	        -127.8537
          18048	    2.897031e-007	     2.36897e-007	        -128.5372
          18176	    3.407519e-007	    3.198499e-007	        -126.6072
          18304	    3.396606e-007	    3.298171e-007	        -126.4946
          18432	    2.941392e-007	    2.778263e-007	        -127.8594
          18560	    2.918015e-007	    2.416169e-007	        -128.4307
          18688	    3.030185e-007	    3.719687e-007	        -126.3793
          18816	     3.87216e-007	    2.578453e-007	         -126.647
          18944	    3.935463e-007	    3.642036e-007	        -125.4133
          19072	    5.871711e-007	    7.162365e-007	        -120.6663
          19200	    6.904083e-007	    9.926886e-007	        -118.3502
          19328	     5.88289e-007	    6.141802e-007	        -121.4068
          19456	    4.414021e-007	    5.008851e-007	        -123.5094
          19584	    1.867715e-006	    2.021136e-006	        -111.2071
          19712	    2.186188e-007	    3.298547e-007	        -128.0521
          19840	    2.678767e-007	    3.255239e-007	        -127.5025
          19968	    3.071321e-007	    2.912021e-007	        -127.4683
          20096	    2.493958e-007	    3.073407e-007	        -128.0505
          20224	    3.764005e-007	    2.990638e-007	        -126.3617
          20352	     2.74826e-007	    3.233887e-007	        -127.4446
          20480	    2.327377e-007	    3.865177e-007	         -126.913
          20608	    1.907105e-007	     3.11204e-007	        -128.7544
          20736	    2.382361e-007	    2.795572e-007	        -128.6996
          20864	    3.096092e-007	    2.624803e-007	        -127.8316
          20992	     2.45945e-007	     3.41488e-007	        -127.5177
          21120	    2.648798e-007	    2.929941e-007	        -128.0686
          21248	    2.282879e-007	    1.936382e-007	        -130.4764
          21376	     3.17758e-007	    2.778927e-007	        -127.4911
          21504	    2.232485e-007	    3.389896e-007	        -127.8316
          21632	    3.087913e-007	    2.918526e-007	        -127.4345
          21760	    2.289619e-007	    2.776248e-007	        -128.8773
          21888	    2.945112e-007	    2.501161e-007	        -128.2596
          22016	    2.983448e-007	     2.71748e-007	        -127.8819
          22144	    3.125996e-007	    2.285701e-007	        -128.2402
          22272	     1.92156e-007	    2.243392e-007	        -130.5922
          22400	    3.409814e-007	    3.325625e-007	        -126.4423
          22528	    2.280747e-007	    3.129343e-007	        -128.2406
          22656	    2.395943e-007	    2.601641e-007	        -129.0277
          22784	    1.822594e-007	    3.673324e-007	         -127.743
          22912	    2.478926e-007	    2.495151e-007	         -129.076
          23040	    2.340645e-007	    2.681504e-007	        -128.9725
          23168	    2.222351e-007	    3.136567e-007	        -128.3042
          23296	    3.298364e-007	    2.460619e-007	        -127.7124
          23424	    2.454937e-007	    2.316592e-007	        -129.4335
          23552	    3.468111e-007	    1.837023e-007	        -128.1241
          23680	    2.386667e-007	     3.19737e-007	        -127.9807
          23808	    2.171583e-007	    2.070953e-007	        -130.4554
          23936	    2.816482e-007	    2.185135e-007	        -128.9594
          24064	     3.08143e-007	    3.124322e-007	        -127.1542
          24192	    2.182504e-007	    2.373858e-007	        -129.8303
          24320	    2.155652e-007	    2.007971e-007	        -130.6154
          24448	    3.070658e-007	    3.008802e-007	        -127.3326
          24576	    2.071271e-007	    3.066409e-007	         -128.635
          24704	    2.605594e-007	    2.827923e-007	        -128.3014
          24832	    3.276999e-007	    3.027799e-007	        -127.0101
          24960	    3.308532e-007	    2.328855e-007	        -127.8595
          25088	    2.783178e-007	    1.853294e-007	        -129.5153
          25216	    2.806864e-007	    2.531251e-007	         -128.451
          25344	    3.086467e-007	    2.986568e-007	         -127.341
          25472	     2.26414e-007	    3.047923e-007	        -128.4115
          25600	    3.130376e-007	    2.020232e-007	        -128.5759
          25728	    2.793889e-007	    2.689516e-007	        -128.2277
          25856	    3.061563e-007	    3.246499e-007	        -127.0087
          25984	    2.095749e-007	    2.423429e-007	        -129.8863
          26112	    1.868638e-007	    2.285638e-007	        -130.5968
          26240	    3.102712e-007	    2.239448e-007	         -128.344
          26368	    2.969689e-007	    2.859347e-007	        -127.6968
          26496	    3.311018e-007	    2.383084e-007	         -127.788
          26624	    1.823522e-007	    2.372846e-007	         -130.479
          26752	    2.730984e-007	    2.711052e-007	         -128.295
          26880	    2.512305e-007	     2.43889e-007	        -129.1151
          27008	    2.920494e-007	    2.296554e-007	        -128.6001
          27136	      3.8402e-007	    2.565886e-007	        -126.7099
          27264	    3.085932e-007	    3.442314e-007	        -126.7014
          27392	    2.616572e-007	     2.94836e-007	        -128.0857
          27520	     2.55081e-007	    1.944807e-007	        -129.8763
          27648	    1.879991e-007	    3.342697e-007	        -128.3245
          27776	    2.618035e-007	    1.773581e-007	        -130.0001
          27904	    2.028034e-007	    3.839411e-007	         -127.246
          28032	    2.230223e-007	    3.216546e-007	        -128.1474
          28160	    2.987546e-007	    2.449611e-007	        -128.2606
          28288	    2.389467e-007	    2.603927e-007	        -129.0344
          28416	     2.73493e-007	    2.633745e-007	        -128.4114
          28544	    2.383115e-007	    2.817294e-007	        -128.6594
          28672	     2.57812e-007	    2.490445e-007	        -128.9113
          28800	    3.293785e-007	     1.72503e-007	        -128.5934
          28928	    2.834258e-007	    2.984228e-007	        -127.7112
          29056	    2.896321e-007	    2.391611e-007	        -128.5052
          29184	    2.369241e-007	    2.723339e-007	        -128.8506
          29312	    2.538523e-007	    2.496594e-007	        -128.9698
          29440	    3.218363e-007	    2.315447e-007	        -128.0357
          29568	     2.29336e-007	     2.86841e-007	        -128.7008
          29696	     2.45737e-007	    2.922286e-007	        -128.3629
          29824	    2.309898e-007	    1.830405e-007	        -130.6118
          29952	    1.945381e-007	    3.156554e-007	        -128.6175
          30080	     2.92225e-007	    2.407398e-007	         -128.436
          30208	    2.810061e-007	    3.205116e-007	        -127.4066
          30336	    2.120904e-007	    2.995626e-007	        -128.7057
          30464	    2.958746e-007	    3.658094e-007	         -126.549
          30592	    2.866582e-007	     3.57439e-007	        -126.7791
          30720	    2.283258e-007	    3.146124e-007	         -128.207
          30848	    3.319088e-007	    2.195123e-007	        -128.0038
          30976	    3.309591e-007	    3.233828e-007	        -126.6936
          31104	    2.626343e-007	     2.00941e-007	        -129.6116
          31232	    2.349173e-007	    2.294991e-007	        -129.6716
          31360	    2.366064e-007	    2.772528e-007	        -128.7663
          31488	    2.407267e-007	    2.490323e-007	        -129.2094
          31616	    3.045274e-007	    2.973604e-007	        -127.4194
          31744	    3.238322e-007	    3.007424e-007	        -127.0927
          31872	    3.355297e-007	    2.096672e-007	        -128.0537
          32000	    2.114279e-007	    2.243871e-007	        -130.2204
          32128	    2.598917e-007	    2.536617e-007	        -128.7979
          32256	    3.058336e-007	    3.395429e-007	        -126.8022
          32384	    3.394183e-007	    2.564864e-007	        -127.4235
          32512	    2.809139e-007	    2.754773e-007	        -128.1023
          32640	    3.462666e-007	    2.444122e-007	         -127.456
          32768	    2.798647e-007	    2.779026e-007	        -128.0812
          32896	    2.735689e-007	    3.529056e-007	        -127.0031
          33024	    1.989816e-007	     2.84035e-007	        -129.1984
          33152	    2.145405e-007	    3.266519e-007	        -128.1608
          33280	     2.78845e-007	    3.518967e-007	        -126.9554
          33408	    3.127606e-007	    2.910867e-007	        -127.3862
          33536	    4.262243e-007	    3.911539e-007	        -124.7539
          33664	    3.471172e-007	    3.258391e-007	        -126.4462
          33792	    2.568306e-007	    2.280779e-007	        -129.2819
