Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 51.2 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    7.565584e-005	    2.853109e-007	        -82.42309
             64	    1.928043e-006	    1.982065e-006	        -111.1657
            128	    1.527039e-006	    1.248319e-006	        -114.1003
            192	    5.184771e-006	    5.362489e-006	        -102.5463
            256	    1.325476e-006	    1.313961e-006	          -114.58
            320	    2.289521e-006	    2.223116e-006	        -109.9208
            384	     7.89303e-007	    7.930564e-007	        -119.0242
            448	    4.017757e-007	    6.580874e-007	        -122.2585
            512	    8.282159e-007	    7.436789e-007	        -119.0693
            576	    6.807226e-007	    8.081718e-007	        -119.5213
            640	    6.554081e-007	    7.776716e-007	        -119.8534
            704	    5.809776e-007	    6.344559e-007	        -121.3073
            768	    7.593763e-007	     5.64351e-007	        -120.4811
            832	    3.534182e-007	    4.664945e-007	        -124.6531
            896	    4.138213e-007	    5.711834e-007	        -123.0321
            960	    4.928509e-007	    5.008035e-007	        -123.0653
           1024	    5.607529e-007	    5.004202e-007	        -122.4806
           1088	       3.234e-007	    2.977198e-007	        -127.1394
           1152	    3.195557e-007	    3.741141e-007	        -126.1605
           1216	    2.666225e-007	    3.764528e-007	        -126.7202
           1280	    4.263295e-007	    3.602321e-007	        -125.0651
           1344	     4.36017e-007	    3.866804e-007	        -124.6899
           1408	    2.517633e-007	    3.491338e-007	        -127.3217
           1472	    3.167834e-007	    2.634068e-007	        -127.7023
           1536	    2.009875e-007	    2.612452e-007	        -129.6399
           1600	    2.705024e-007	    3.118795e-007	        -127.6843
           1664	    4.691653e-007	    4.631183e-007	        -123.6192
           1728	    3.529284e-007	    3.006747e-007	        -126.6763
           1792	     2.06612e-007	    2.827017e-007	        -129.1148
           1856	    2.567802e-007	    2.405514e-007	        -129.0728
           1920	    1.855733e-007	    2.548249e-007	        -130.0273
           1984	    3.008657e-007	    3.762097e-007	        -126.3441
           2048	    2.949985e-007	    2.734202e-007	        -127.9107
           2112	    3.505278e-007	    2.725526e-007	        -127.0519
           2176	    1.982111e-007	    1.858615e-007	        -131.3176
           2240	    2.829261e-007	    2.375114e-007	          -128.65
           2304	    2.962057e-007	    2.814102e-007	        -127.7747
           2368	    1.944444e-007	    2.059537e-007	        -130.9569
           2432	     2.70572e-007	    2.332234e-007	        -128.9414
           2496	    3.091789e-007	    2.822779e-007	        -127.5629
           2560	    2.121046e-007	    1.922855e-007	        -130.8639
           2624	    2.361773e-007	    2.557869e-007	        -129.1647
           2688	    2.408341e-007	    2.773847e-007	        -128.6985
           2752	    2.168507e-007	    2.663689e-007	         -129.282
           2816	    1.740995e-007	    2.195809e-007	        -131.0499
           2880	    1.479458e-007	    1.777403e-007	        -132.7181
           2944	      1.8827e-007	    2.905117e-007	        -129.2139
           3008	    1.758495e-007	    2.436761e-007	        -130.4431
           3072	    1.733278e-007	     2.43071e-007	           -130.5
           3136	    1.585282e-007	    2.451596e-007	        -130.6938
           3200	    2.223882e-007	    1.450608e-007	        -131.5182
           3264	     1.73765e-007	    1.386785e-007	        -133.0604
           3328	    2.107216e-007	     3.04431e-007	        -128.6302
           3392	    1.883035e-007	    1.796602e-007	        -131.6918
           3456	    1.712952e-007	    2.170996e-007	        -131.1648
           3520	    2.492704e-007	    2.158522e-007	        -129.6366
           3584	     1.35318e-007	    2.004259e-007	        -132.3298
           3648	    1.921832e-007	    1.650891e-007	        -131.9254
           3712	     1.80098e-007	    2.233478e-007	         -130.845
           3776	    1.876865e-007	    2.065118e-007	        -131.0861
           3840	     1.48238e-007	    2.110452e-007	        -131.7708
