Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 3.2 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    7.535385e-005	     2.84172e-007	        -82.45783
              4	    7.488448e-008	    8.296529e-008	        -139.0341
              8	    4.977069e-008	    6.809007e-008	        -141.4792
             12	     7.22489e-008	    5.232389e-008	        -140.9921
             16	    6.032919e-008	    6.243258e-008	        -141.2278
             20	    7.286021e-008	    6.585766e-008	        -140.1566
             24	    6.581288e-008	    6.746239e-008	        -140.5146
             28	    8.257532e-008	    6.980779e-008	        -139.3212
             32	    5.232046e-008	    6.138812e-008	        -141.8669
             36	    5.313734e-008	    6.296712e-008	        -141.6823
             40	    7.616998e-008	    6.720615e-008	        -139.8638
             44	    5.820619e-008	    7.177288e-008	        -140.6858
             48	    5.275368e-008	    6.179908e-008	        -141.8032
             52	    5.642993e-008	    6.273336e-008	        -141.4753
             56	    7.343294e-008	    6.944531e-008	        -139.9076
             60	    1.077155e-006	    2.734713e-006	        -110.6354
             64	    7.058964e-008	    6.623313e-008	        -140.2827
             68	    5.900605e-008	    7.076101e-008	        -140.7115
             72	    3.838469e-008	    5.358154e-008	        -143.6207
             76	    1.431461e-007	    2.207427e-007	        -131.5978
             80	    4.626771e-008	    5.632846e-008	        -142.7461
             84	    4.830866e-008	    5.906063e-008	        -142.3494
             88	    6.070872e-008	    5.737605e-008	         -141.563
             92	    6.090826e-008	    6.429644e-008	        -141.0547
             96	    7.193983e-008	    5.651859e-008	        -140.7729
            100	    5.600092e-008	    5.921772e-008	        -141.7765
            104	    3.786703e-008	     5.94836e-008	        -143.0345
            108	     5.48395e-008	    4.639217e-008	        -142.8738
            112	    5.111032e-008	    6.495291e-008	        -141.6551
            116	    4.826436e-008	    4.450056e-008	        -143.6555
            120	    9.503697e-007	    7.979538e-007	         -118.125
            124	    6.583952e-008	    4.108774e-008	        -142.2018
            128	    7.985543e-008	    5.526839e-008	        -140.2542
            132	     5.18808e-008	    4.849112e-008	        -142.9731
            136	    4.210475e-008	     4.78685e-008	        -143.9102
            140	    5.483818e-008	     4.95852e-008	        -142.6234
            144	    5.903445e-008	    4.105274e-008	        -142.8648
            148	    6.936512e-008	    5.107782e-008	        -141.2957
            152	    3.391287e-007	    1.956289e-007	        -128.1452
            156	    6.208809e-008	    4.723935e-008	        -142.1563
            160	     5.71332e-008	    6.857054e-008	        -140.9875
            164	     5.48428e-008	     6.14612e-008	        -141.6844
            168	     9.73825e-008	    7.919517e-008	        -138.0258
            172	    5.784927e-008	    4.958459e-008	        -142.3618
            176	      9.6443e-008	    7.274562e-008	        -138.3585
            180	    5.976979e-006	    4.164752e-006	        -102.7516
            184	    9.378799e-008	    7.436336e-008	        -138.4387
            188	    5.847624e-008	    3.812486e-008	        -143.1221
            192	    5.005561e-008	    4.841266e-008	        -143.1432
            196	    6.002423e-008	    5.182524e-008	        -142.0143
            200	    6.045679e-008	    4.455413e-008	        -142.4871
            204	    5.031011e-008	    7.365121e-008	        -140.9933
            208	     6.10132e-008	    5.382725e-008	        -141.7914
            212	    5.503489e-008	    5.879246e-008	        -141.8806
            216	    6.305336e-008	    4.577928e-008	        -142.1671
            220	    3.866946e-008	    5.927188e-008	        -143.0029
            224	    6.858374e-008	    6.008765e-008	        -140.8018
            228	     6.89805e-008	    5.432979e-008	        -141.1294
            232	    4.810215e-008	    6.939784e-008	        -141.4692
            236	    5.267192e-008	    4.195143e-008	        -143.4349
            240	    3.323319e-007	    3.733548e-007	        -126.0234
            244	    5.662861e-008	    4.525951e-008	        -142.7941
            248	    4.570079e-008	    6.911596e-008	        -141.6332
            252	    5.073834e-008	    3.725052e-008	        -144.0209
            256	    4.385301e-008	    4.786823e-008	        -143.7526
            260	    3.329019e-008	    6.187625e-008	        -143.0654
            264	    4.693797e-008	    5.836404e-008	        -142.5107
            268	    5.722427e-008	    4.774427e-008	        -142.5538
            272	     8.21934e-008	    4.548709e-008	        -140.5429
            276	    5.692802e-008	    4.303276e-008	        -142.9306
            280	    5.324557e-008	    4.891744e-008	        -142.8166
            284	    7.747489e-008	     6.33479e-008	        -139.9933
            288	    6.697599e-008	    8.446649e-008	        -139.3478
            292	    5.649614e-008	    5.645961e-008	        -141.9521
            296	    8.896212e-008	    6.730738e-008	        -139.0502
            300	    1.911026e-006	     2.29688e-006	        -110.4926
            304	    1.033177e-007	    1.066785e-007	         -136.565
            308	    9.053379e-008	    7.386999e-008	        -138.6477
            312	    8.650795e-008	    8.963431e-008	        -138.0917
            316	    9.652732e-008	    1.153852e-007	        -136.4529
            320	     1.22046e-007	    1.099299e-007	        -135.6896
            324	    1.681619e-007	    1.408778e-007	        -133.1763
            328	    2.621198e-007	    2.590152e-007	        -128.6711
            332	    1.173359e-006	    1.180384e-006	        -115.5751
            336	    5.508378e-007	    5.687357e-007	        -122.0281
            340	    2.238106e-007	    2.276115e-007	        -129.9183
            344	    1.253118e-007	    1.392171e-007	        -134.5489
            348	    9.547901e-008	    1.170716e-007	        -136.4165
            352	    9.157414e-008	    1.066069e-007	        -137.0441
            356	    7.060082e-008	    9.319405e-008	        -138.6424
            360	    3.405132e-007	    3.858702e-007	        -125.7701
            364	    4.929338e-008	    8.543535e-008	        -140.1193
            368	    5.367777e-008	    4.940821e-008	        -142.7389
            372	    5.793014e-008	    7.625651e-008	        -140.3759
            376	     5.74503e-008	    5.257904e-008	        -142.1716
            380	    9.969125e-008	    1.067592e-007	        -136.7089
            384	    6.694632e-008	     7.00082e-008	        -140.2766
            388	    6.696767e-008	    5.677536e-008	        -141.1305
            392	    3.809517e-008	    5.507723e-008	        -143.4826
            396	    6.177259e-008	    4.759168e-008	        -142.1604
            400	    5.411415e-008	    5.455998e-008	        -142.2877
            404	    8.062126e-008	    8.295741e-008	        -138.7349
            408	    8.401756e-008	    7.454341e-008	        -138.9909
            412	    6.855662e-008	    7.451494e-008	        -139.8917
            416	    1.268664e-007	    1.218448e-007	        -135.0946
