Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 25.6 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0003436083	    1.295805e-006	        -69.27866
             32	    1.190448e-007	    1.094415e-007	        -135.8254
             64	    1.293526e-007	     9.89188e-008	        -135.7648
             96	    6.092161e-008	    6.677371e-008	        -140.8777
            128	    7.908951e-008	    1.141132e-007	        -137.1496
            160	     7.42697e-008	     9.53325e-008	        -138.3552
            192	    7.839451e-008	    9.727808e-008	        -138.0663
            224	    9.793301e-008	    7.998892e-008	        -137.9618
            256	    9.623515e-008	    6.105526e-008	        -138.8643
            288	    8.711216e-008	    7.937975e-008	        -138.5731
            320	    8.097843e-008	    8.055658e-008	        -138.8449
            352	    1.361649e-007	    8.364112e-008	        -135.9283
            384	    8.439586e-008	    7.018262e-008	        -139.1908
            416	    9.394634e-008	    8.682336e-008	        -137.8611
            448	    7.724282e-008	    1.001043e-007	        -137.9622
            480	    9.108481e-008	    8.406002e-008	        -138.1354
            512	    6.509421e-008	    7.845107e-008	        -139.8331
            544	    8.524535e-008	    1.031058e-007	        -137.4721
            576	    8.114204e-008	    7.864747e-008	        -138.9383
            608	    8.244999e-008	    8.186418e-008	        -138.6967
            640	    8.442352e-008	    9.690555e-008	        -137.8204
            672	    7.714898e-008	    8.453671e-008	        -138.8278
            704	    8.793215e-008	    9.972567e-008	        -137.5258
            736	    8.766466e-008	    9.426712e-008	        -137.8064
            768	    7.783639e-008	    9.044543e-008	        -138.4652
            800	    7.852125e-008	    7.365897e-008	        -139.3587
            832	    1.012659e-007	     7.95555e-008	        -137.8031
            864	    9.607351e-008	    9.831757e-008	        -137.2362
            896	    9.657251e-008	    8.838414e-008	        -137.6604
            928	    1.101995e-007	    9.228438e-008	        -136.8486
            960	    7.888236e-008	    7.742366e-008	        -139.1304
            992	    8.160029e-008	    1.089614e-007	         -137.321
           1024	    1.063526e-007	     5.76299e-008	        -138.3469
           1056	    5.020622e-008	    1.238757e-007	        -137.4798
           1088	    8.376178e-008	    7.757888e-008	         -138.849
           1120	    7.454245e-008	    9.332597e-008	        -138.4569
           1152	    6.713408e-008	    8.133047e-008	        -139.5383
           1184	     9.24707e-008	    6.744875e-008	        -138.8272
           1216	    8.794112e-008	    1.123742e-007	        -136.9119
           1248	      7.4706e-008	    6.646076e-008	        -140.0009
           1280	    8.658595e-008	    1.033831e-007	        -137.4028
           1312	    8.499924e-008	     9.65528e-008	        -137.8127
           1344	    1.198023e-007	    7.751557e-008	         -136.912
           1376	      7.2521e-008	    9.136503e-008	        -138.6624
           1408	    9.404178e-008	     1.04238e-007	        -137.0533
           1440	    8.940244e-008	    1.012446e-007	         -137.389
           1472	    8.572223e-008	    7.146206e-008	        -139.0465
           1504	    8.366495e-008	    8.888795e-008	        -138.2679
           1536	    1.018786e-007	    9.573913e-008	        -137.0896
           1568	    1.002261e-007	    6.228913e-008	         -138.562
           1600	    7.294383e-008	    9.774563e-008	        -138.2754
           1632	    8.233403e-008	    7.616222e-008	        -139.0033
           1664	    1.079203e-007	    9.900455e-008	         -136.686
           1696	    1.032283e-007	    9.232283e-008	        -137.1716
           1728	     1.08281e-007	    9.409782e-008	        -136.8657
           1760	    7.572674e-008	    6.552001e-008	        -139.9881
           1792	     8.71221e-008	    8.372685e-008	        -138.3563
           1824	     8.51652e-008	    7.709941e-008	        -138.7951
           1856	     1.01109e-007	    1.035292e-007	          -136.79
           1888	    7.609086e-008	    8.884339e-008	        -138.6382
           1920	    8.463603e-008	    9.299651e-008	        -138.0102
           1952	     8.85679e-008	    8.510448e-008	         -138.214
           1984	    6.618774e-008	    9.249935e-008	        -138.8817
           2016	     9.12337e-008	    6.763424e-008	        -138.8948
           2048	    6.702323e-008	     8.27017e-008	        -139.4571
           2080	    9.586683e-008	    7.009065e-008	        -138.5068
           2112	    9.629461e-008	    9.945926e-008	         -137.175
           2144	     1.02721e-007	    1.068023e-007	         -136.584
           2176	    9.134315e-008	    1.007628e-007	        -137.3291
           2208	      8.4583e-008	    1.006015e-007	        -137.6258
           2240	      7.4917e-008	     9.42507e-008	        -138.3876
           2272	    8.920913e-008	    1.082561e-007	        -137.0603
           2304	    6.823348e-008	     8.09402e-008	        -139.5051
           2336	    8.192935e-008	    9.455473e-008	         -138.054
           2368	    9.137685e-008	    7.991931e-008	         -138.316
           2400	    1.053572e-007	    8.716948e-008	        -137.2819
           2432	    8.230165e-008	    9.813502e-008	        -137.8505
           2464	      7.4724e-008	    9.245213e-008	        -138.4982
           2496	    8.236997e-008	    9.596601e-008	        -137.9604
           2528	    7.922939e-008	    6.678978e-008	        -139.6907
           2560	    1.060716e-007	    1.005001e-007	        -136.7057
           2592	    7.603968e-008	     1.20005e-007	        -136.9501
           2624	    1.191892e-007	    7.617403e-008	        -136.9878
           2656	    9.328824e-008	    8.734781e-008	        -137.8695
           2688	    7.843995e-008	    7.870624e-008	        -139.0842
           2720	    8.805915e-008	    6.899644e-008	        -139.0257
           2752	    6.431122e-008	    7.170957e-008	        -140.3254
           2784	     8.71709e-008	     7.13412e-008	         -138.966
           2816	    9.720152e-008	    9.093363e-008	        -137.5161
           2848	    9.161862e-008	    8.593801e-008	        -138.0191
           2880	    7.888786e-008	    8.930542e-008	        -138.4775
           2912	    8.528713e-008	    7.337657e-008	        -138.9763
           2944	    1.234867e-007	    9.477571e-008	        -136.1562
           2976	    8.382526e-008	    9.616036e-008	        -137.8852
           3008	    9.231167e-008	     8.49743e-008	        -138.0294
           3040	    7.229306e-008	    6.442016e-008	        -140.2797
           3072	    7.925517e-008	    6.316748e-008	        -139.8837
           3104	    7.206079e-008	    6.153209e-008	        -140.4677
           3136	    8.721765e-008	    1.099446e-007	        -137.0565
           3168	    1.254623e-007	    6.054905e-008	        -137.1204
           3200	     1.02966e-007	    6.470283e-008	        -138.3008
           3232	    8.312161e-008	    7.464167e-008	        -139.0377
           3264	    7.309664e-008	     1.02734e-007	        -137.9867
           3296	    9.825627e-008	    9.541375e-008	        -137.2681
           3328	    7.918869e-008	     8.75464e-008	        -138.5589
           3360	    7.046692e-008	    8.503723e-008	        -139.1375
           3392	    1.145616e-007	    7.306432e-008	         -137.337
           3424	    1.165777e-007	    7.645495e-008	         -137.114
           3456	    7.014723e-008	    6.352077e-008	        -140.4791
           3488	    9.381081e-008	    8.968759e-008	        -137.7355
           3520	    8.075253e-008	    1.016456e-007	        -137.7333
           3552	    9.051551e-008	     9.02125e-008	        -137.8698
           3584	    5.366356e-008	    9.196351e-008	         -139.455
           3616	    1.057187e-007	     9.08468e-008	        -137.1154
           3648	    6.872338e-008	    8.803806e-008	        -139.0401
           3680	    1.067076e-007	    8.547265e-008	        -137.2834
           3712	    9.048645e-008	    6.457599e-008	        -139.0806
           3744	    1.029308e-007	    9.310347e-008	        -137.1528
           3776	    1.197552e-007	    9.770088e-008	        -136.2184
           3808	    6.963248e-008	    1.273325e-007	         -136.765
           3840	    9.097638e-008	    6.840389e-008	        -138.8754
           3872	    9.487932e-008	    8.357907e-008	        -137.9622
           3904	    8.849313e-008	    9.971731e-008	         -137.502
           3936	     8.88332e-008	    8.010637e-008	        -138.4441
           3968	    9.066927e-008	    7.446957e-008	        -138.6117
           4000	    6.377265e-008	    7.394596e-008	        -140.2068
           4032	    9.953538e-008	    8.760986e-008	        -137.5491
           4064	    9.207758e-008	    8.687594e-008	        -137.9518
           4096	    9.893276e-008	    1.019171e-007	        -136.9519
           4128	       7.356e-008	    9.201189e-008	         -138.577
           4160	     6.96292e-008	    7.377321e-008	        -139.8755
           4192	     7.69604e-008	    5.771259e-008	        -140.3369
           4224	     9.10893e-008	    9.978249e-008	        -137.3865
           4256	    8.737725e-008	    1.060785e-007	        -137.2383
           4288	    8.393791e-008	    8.812687e-008	        -138.2939
           4320	    1.007191e-007	    7.542359e-008	        -138.0043
           4352	    8.276539e-008	    7.068216e-008	        -139.2643
