Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 102.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	     0.0006278346	     2.36767e-006	        -64.04303
            128	    2.262778e-007	    2.079344e-007	        -130.2485
            256	    2.150144e-007	    2.124286e-007	        -130.3926
            384	    1.633851e-007	    1.574715e-007	        -132.8826
            512	    1.894937e-007	    1.509722e-007	        -132.3136
            640	    1.949851e-007	    1.396498e-007	        -132.4017
            768	    1.248282e-007	    1.261625e-007	         -135.017
            896	    2.001773e-007	    1.205809e-007	        -132.6272
           1024	    1.509968e-007	    2.202995e-007	        -131.4672
           1152	    1.812596e-007	    1.552709e-007	         -132.444
           1280	    1.489883e-007	    1.836574e-007	        -132.5237
           1408	    1.462739e-007	    1.395852e-007	        -133.8849
           1536	    1.559548e-007	    1.588043e-007	        -133.0504
           1664	    1.668657e-007	    2.224867e-007	        -131.1157
           1792	    1.759563e-007	    1.845214e-007	        -131.8703
           1920	    1.643525e-007	    2.154827e-007	        -131.3404
           2048	    1.974674e-007	    1.648566e-007	        -131.7933
           2176	    1.810147e-007	    1.792784e-007	        -131.8771
           2304	    1.632022e-007	    1.655736e-007	        -132.6721
           2432	    1.834187e-007	    2.291265e-007	        -130.6479
           2560	    2.325738e-007	    1.926931e-007	         -130.399
           2688	    1.879676e-007	    1.862916e-007	        -131.5468
           2816	    1.964328e-007	    1.692433e-007	        -131.7244
           2944	    1.495654e-007	    1.931995e-007	        -132.2406
           3072	    1.996392e-007	    2.157688e-007	        -130.6343
           3200	     2.15443e-007	    1.806597e-007	        -131.0208
           3328	    1.519548e-007	    2.540419e-007	        -130.5736
           3456	    1.866201e-007	    2.289054e-007	        -130.5936
           3584	     2.33678e-007	    1.710678e-007	        -130.7639
           3712	    1.795572e-007	    1.909951e-007	        -131.6292
           3840	    1.978359e-007	    1.459574e-007	        -132.1866
           3968	    1.707842e-007	    2.078614e-007	        -131.4042
           4096	    1.621925e-007	    1.442517e-007	        -133.2684
