Measure Group: FFT
Measurement: FFT ch2
Ch1 Eng. Units: Off
Ch2 Eng. Units: Off
Ch1 EU Label: m/s2
Ch2 EU Label: m/s2
Ch1 User Label: EU
Ch2 User Label: EU
Ch1 EU/Volt:  1 EU/V
Ch2 EU/Volt:  1 EU/V
Base Freq.:  102.4 kHz 
Start Freq.: 0 Hz
Span: 102.4 kHz
FFT Lines:  800 
Window: Uniform
Force Length: 100%
Expo TC: 50%
Averaging: On
Averaging Mode: RMS
Averaging Type: Exponential
# Avgs:   10
Time Record Incr.: 100.00%
Overload Reject: On
d/dx window (%):     0.0005
dBm Ref. Imped.:         50 
Auto Offset: On
Ch1 Input Mode: A
Ch1 Grounding: Ground
Ch1 Coupling: AC
Ch2 Input Mode: A
Ch2 Grounding: Float
Ch2 Coupling: AC
Ch1 AA Filter: On
Ch2 AA Filter: On
Ch1 A-Wt Fitler: Off
Ch2 A-Wt Filter: Off
Ch1 AutoRange: Normal
Ch2 AutoRange: Normal
Playback Start: 0
Playback Length:  494 kPts/ch
Playback Mode: Circular
Playback Speed: Normal
Ch1 Input Range:  -50 dBV
Ch2 Input Range:  -24 dBV
Trig'd Source Mode: Continuous
Trigger Mode: Free Run
Trigger Source: Ch 1
Trigger Level: 0%
Trigger Slope: Rising
Delay A: 0 bins
Delay B: 0 bins
Source: 1
Source Type: 0
Sine Freq 1: 100 kHz
Sine Freq 2: 51.2 kHz
Sine Amp 1: 1000.0 mV
Src Offset: 4000.0 mV
Sine Amp 2:   0.0 mV
Noise Amp: 5000.0 mV
Noise Burst:   0 %
Noise Type: Whte
Chirp Amp: 1000.0 mV
Chirp Burst:   0 %
Chirp Source: Display B
Arb Src Amp: 100.01 %
Arb Src Buf: Arb. Buffer
Arb Src Rate: 262.1 kHz
Arb Src Start: 0
Arb Src Len:    4 kPts
Input Source: Analog
****DATA BEGINS****
            x  	         Real    	         Imag    	      Log Mag
              0	    7.622247e-005	    2.874478e-007	        -82.35828
            128	    4.533866e-006	    3.633977e-006	        -104.7158
            256	    3.552592e-006	    3.915226e-006	        -105.5362
            384	    1.558126e-006	    1.747778e-006	        -112.6102
            512	    1.400098e-006	     1.33663e-006	        -114.2633
            640	    1.315354e-006	    1.533979e-006	        -113.8899
            768	    4.487618e-007	    7.313685e-007	        -121.3295
            896	    5.172262e-007	    8.786262e-007	        -119.8317
           1024	    7.276051e-007	    8.355804e-007	        -119.1094
           1152	     4.50401e-007	    5.249366e-007	        -123.2019
           1280	    4.745293e-007	    5.037227e-007	        -123.1974
           1408	    4.242572e-007	    7.092966e-007	        -121.6552
           1536	    5.056054e-007	    4.775408e-007	        -123.1544
           1664	     5.16109e-007	    6.916499e-007	        -121.2799
           1792	    3.232227e-007	    4.025848e-007	        -125.7423
           1920	    3.904509e-007	    3.911005e-007	        -125.1511
           2048	    3.115393e-007	    3.658388e-007	        -126.3659
           2176	     3.56403e-007	     4.32322e-007	        -125.0317
           2304	    2.985109e-007	    3.715202e-007	        -126.4371
           2432	    3.095614e-007	    3.911638e-007	        -126.0408
           2560	    3.517092e-007	    3.698433e-007	        -125.8422
           2688	    2.896718e-007	    3.522605e-007	        -126.8194
           2816	     2.89784e-007	     3.06676e-007	        -127.4952
           2944	    2.041775e-007	    3.280289e-007	        -128.2597
           3072	    2.026945e-007	    3.373927e-007	         -128.099
           3200	    2.935784e-007	    3.486221e-007	        -126.8251
           3328	    2.599398e-007	    3.179636e-007	        -127.7296
           3456	    2.327136e-007	    3.549943e-007	         -127.443
           3584	    2.215574e-007	    2.994201e-007	         -128.578
           3712	    3.163514e-007	    2.898464e-007	        -127.3497
           3840	    2.336563e-007	    1.910921e-007	        -130.4043
           3968	     2.66821e-007	    2.839818e-007	        -128.1862
           4096	    2.206232e-007	    2.520636e-007	        -129.4997
           4224	    2.377506e-007	    2.416311e-007	        -129.3964
           4352	    3.603831e-007	    2.140738e-007	        -127.5522
           4480	    2.403665e-007	    2.591061e-007	         -129.034
           4608	    2.207424e-007	    2.064061e-007	        -130.3938
           4736	    2.513978e-007	    2.180937e-007	        -129.5559
           4864	    2.997324e-007	    1.791619e-007	        -129.1386
           4992	    2.062745e-007	    2.227725e-007	        -130.3538
           5120	    3.015295e-007	    2.186119e-007	        -128.5789
           5248	    2.357902e-007	    3.015533e-007	        -128.3407
           5376	      2.5155e-007	    2.501056e-007	        -129.0022
           5504	    2.175719e-007	    2.474182e-007	        -129.6436
           5632	    1.860052e-007	    2.480129e-007	        -130.1724
           5760	    2.399107e-007	    2.530541e-007	        -129.1509
           5888	    2.189693e-007	    2.294333e-007	        -129.9746
           6016	     1.76091e-007	     1.98069e-007	        -131.5342
           6144	     3.07741e-007	     3.29939e-007	         -126.913
           6272	    2.361647e-007	    2.305165e-007	        -129.6293
           6400	    2.379226e-007	    1.928321e-007	        -130.2784
           6528	    2.276859e-007	     2.04958e-007	        -130.2757
           6656	    2.096618e-007	    2.423603e-007	        -129.8844
           6784	    1.971494e-007	    2.128775e-007	        -130.7477
           6912	    2.435173e-007	    1.911288e-007	         -130.185
           7040	    2.355129e-007	     2.02771e-007	         -130.151
           7168	    2.555676e-007	    2.277966e-007	        -129.3105
           7296	    2.686944e-007	    2.035195e-007	        -129.4456
           7424	    2.931083e-007	    2.765781e-007	        -127.8939
           7552	     1.87249e-007	    1.956415e-007	        -131.3467
           7680	    1.867927e-007	    2.063039e-007	        -131.1096
           7808	     2.83224e-007	     2.00917e-007	        -129.1871
           7936	    2.200021e-007	     3.07152e-007	        -128.4544
           8064	    2.387923e-007	    2.000898e-007	        -130.1297
           8192	    2.513635e-007	    3.687184e-007	        -127.0085
           8320	    2.076371e-007	    3.161978e-007	        -128.4438
           8448	    3.278312e-007	     2.42573e-007	        -127.7907
           8576	    2.453383e-007	    2.219188e-007	        -129.6083
           8704	    2.608335e-007	    2.783414e-007	        -128.3711
           8832	    2.319766e-007	    2.181693e-007	        -129.9391
           8960	    2.750847e-007	    2.358246e-007	        -128.8179
           9088	    1.942221e-007	    1.948936e-007	        -131.2087
           9216	     2.14948e-007	    3.121364e-007	        -128.4275
           9344	    2.451279e-007	    2.679811e-007	        -128.7975
           9472	    2.039925e-007	    3.275094e-007	        -128.2718
           9600	    2.511848e-007	    2.806424e-007	        -128.4816
           9728	    2.565581e-007	    2.076805e-007	        -129.6276
           9856	    2.147335e-007	    2.152661e-007	        -130.3409
           9984	    2.407718e-007	    2.318007e-007	        -129.5194
          10112	    2.105941e-007	    2.722063e-007	        -129.2648
          10240	    2.337623e-007	    2.996147e-007	        -128.4039
          10368	    2.789158e-007	    2.560926e-007	        -128.4352
          10496	    2.141924e-007	    2.450868e-007	        -129.7492
          10624	    2.608775e-007	    2.528347e-007	        -128.7948
          10752	     3.27785e-007	    2.736379e-007	        -127.3916
          10880	    2.284886e-007	    2.112535e-007	        -130.1397
          11008	    2.344421e-007	    2.314201e-007	         -129.645
          11136	    2.605488e-007	    2.189087e-007	        -129.3627
          11264	    2.730459e-007	    2.189034e-007	        -129.1196
          11392	    2.527794e-007	    2.039208e-007	        -129.7682
          11520	    2.377584e-007	    2.737577e-007	        -128.8117
          11648	    2.332348e-007	    1.994808e-007	        -130.2599
          11776	    2.227072e-007	     1.96219e-007	        -130.5502
          11904	    2.134576e-007	    3.089938e-007	        -128.5065
          12032	    2.370773e-007	    2.501789e-007	         -129.252
          12160	    3.102699e-007	    2.528397e-007	        -127.9535
          12288	    2.703023e-007	    2.602067e-007	        -128.5149
          12416	    2.670313e-007	    2.876189e-007	        -128.1239
          12544	    3.436279e-007	    3.112977e-007	        -126.6759
          12672	    2.480907e-007	    3.460451e-007	        -127.4161
          12800	    2.985057e-007	    3.080195e-007	        -127.3523
          12928	     2.40985e-007	    2.358191e-007	         -129.443
          13056	    2.951035e-007	    2.520976e-007	        -128.2206
          13184	    2.806056e-007	    2.798283e-007	        -128.0398
          13312	    3.450065e-007	    2.704821e-007	        -127.1627
          13440	    1.872695e-007	    2.112212e-007	        -130.9863
          13568	    2.706247e-007	    3.719687e-007	        -126.7449
          13696	    3.070336e-007	    2.312167e-007	        -128.3053
          13824	     2.94947e-007	    2.876374e-007	        -127.7024
          13952	    2.541013e-007	    2.614859e-007	        -128.7634
          14080	    2.298833e-007	    3.020155e-007	        -128.4146
          14208	    2.771457e-007	    2.995996e-007	         -127.784
          14336	    2.518676e-007	    2.769915e-007	        -128.5337
          14464	     2.21681e-007	    3.364877e-007	         -127.895
          14592	    2.098671e-007	    2.135129e-007	        -130.4754
          14720	    2.781972e-007	    2.780918e-007	        -128.1043
          14848	    3.162688e-007	     2.96785e-007	        -127.2559
          14976	    3.149228e-007	     2.56122e-007	        -127.8311
          15104	     2.45949e-007	    3.373471e-007	        -127.5872
          15232	    2.442122e-007	    2.439254e-007	        -129.2395
          15360	    2.994642e-007	     2.94226e-007	        -127.5388
          15488	    2.064074e-007	    2.175318e-007	        -130.4612
          15616	    2.013478e-007	    2.084748e-007	        -130.7571
          15744	    3.016372e-007	    2.861074e-007	        -127.6235
          15872	    2.346377e-007	    2.482405e-007	        -129.3301
          16000	    2.862828e-007	    2.003028e-007	        -129.1336
          16128	     2.91068e-007	    2.866201e-007	        -127.7762
          16256	    2.996543e-007	    2.353226e-007	        -128.3812
          16384	    2.944103e-007	    3.379356e-007	        -126.9707
          16512	    3.630805e-007	    4.847802e-007	        -124.3552
          16640	    3.698389e-007	    3.553377e-007	        -125.7997
          16768	     3.37692e-007	    3.736953e-007	        -125.9571
          16896	    4.543019e-007	    5.421316e-007	        -123.0077
          17024	    3.442595e-007	    4.422459e-007	        -125.0294
          17152	    8.000213e-007	    8.048074e-007	        -118.9017
          17280	    4.863161e-007	    4.383068e-007	        -123.6793
          17408	    4.833366e-007	    4.913026e-007	        -123.2331
          17536	    4.247799e-007	    2.973725e-007	        -125.7046
          17664	    3.725859e-007	     3.02705e-007	        -126.3742
          17792	    4.722783e-007	    3.483421e-007	        -124.6295
          17920	    2.857564e-007	    3.264678e-007	        -127.2529
          18048	    2.703473e-007	    2.846306e-007	        -128.1219
          18176	    3.373038e-007	    2.708789e-007	        -127.2781
          18304	     2.22294e-007	    2.570964e-007	        -129.3737
